I II III aVR aVL aVF V1 V2 AO SPO2
-0.022 -0.144 -0.125 0.085 0.051 -0.132 0.056 6.200 84.000 2.940 
-0.024 -0.154 -0.139 0.095 0.054 -0.142 0.056 6.200 83.600 2.926 
-0.034 -0.139 -0.120 0.095 0.037 -0.122 0.059 6.400 83.200 2.911 
-0.037 -0.122 -0.090 0.083 0.024 -0.103 0.051 6.400 83.000 2.891 
-0.042 -0.137 -0.098 0.090 0.027 -0.115 0.059 6.400 82.800 2.872 
-0.051 -0.139 -0.098 0.100 0.020 -0.112 0.061 6.400 82.600 2.852 
-0.059 -0.129 -0.085 0.103 0.007 -0.100 0.063 6.400 82.200 2.833 
-0.037 -0.129 -0.100 0.088 0.029 -0.110 0.054 6.400 82.000 2.794 
-0.049 -0.149 -0.105 0.103 0.027 -0.125 0.066 6.400 81.800 2.755 
-0.051 -0.147 -0.103 0.103 0.022 -0.120 0.063 6.400 81.600 2.716 
-0.051 -0.127 -0.083 0.093 0.012 -0.100 0.059 6.400 81.400 2.676 
-0.059 -0.132 -0.076 0.098 0.007 -0.103 0.061 6.400 81.200 2.662 
-0.054 -0.107 -0.056 0.083 -0.000 -0.081 0.054 6.400 80.800 2.647 
-0.049 -0.088 -0.044 0.071 -0.005 -0.063 0.044 6.400 80.600 2.632 
-0.049 -0.081 -0.044 0.071 -0.007 -0.056 0.044 6.400 80.200 2.618 
-0.056 -0.093 -0.046 0.081 -0.010 -0.063 0.046 6.400 80.000 2.603 
-0.054 -0.078 -0.032 0.071 -0.015 -0.051 0.044 6.200 79.600 2.589 
-0.046 -0.056 -0.020 0.056 -0.017 -0.032 0.032 6.200 79.200 2.574 
-0.044 -0.051 -0.010 0.049 -0.017 -0.029 0.032 6.200 79.000 2.559 
-0.042 -0.020 0.022 0.032 -0.032 0.002 0.017 6.200 78.600 2.549 
-0.044 -0.000 0.042 0.024 -0.044 0.022 0.015 6.400 78.200 2.540 
-0.024 0.007 0.024 0.012 -0.027 0.020 0.002 6.400 78.000 2.530 
-0.015 -0.000 0.007 0.012 -0.015 0.007 0.005 6.400 77.600 2.520 
-0.024 0.012 0.032 0.010 -0.029 0.024 0.002 6.200 77.400 2.505 
-0.015 0.039 0.049 -0.010 -0.034 0.046 -0.007 6.200 77.200 2.491 
-0.020 0.037 0.046 -0.002 -0.037 0.046 -0.007 6.200 77.000 2.476 
-0.017 0.034 0.044 -0.005 -0.034 0.044 -0.005 6.200 76.800 2.462 
-0.002 0.054 0.051 -0.022 -0.029 0.056 -0.020 6.200 76.400 2.452 
0.015 0.071 0.056 -0.042 -0.020 0.063 -0.029 6.400 76.200 2.442 
0.017 0.061 0.042 -0.037 -0.012 0.054 -0.029 6.400 76.000 2.432 
0.020 0.056 0.034 -0.037 -0.007 0.046 -0.024 6.400 75.600 2.422 
0.024 0.078 0.056 -0.051 -0.015 0.066 -0.037 6.400 75.400 2.408 
0.032 0.100 0.068 -0.066 -0.017 0.085 -0.044 6.400 75.200 2.393 
0.032 0.103 0.056 -0.059 -0.020 0.088 -0.046 6.400 74.800 2.379 
0.046 0.105 0.049 -0.071 -0.005 0.083 -0.051 6.400 74.600 2.364 
0.046 0.093 0.042 -0.066 -0.000 0.071 -0.049 6.400 74.200 2.354 
0.054 0.076 0.022 -0.063 0.017 0.049 -0.044 6.600 74.000 2.344 
0.044 0.061 0.010 -0.049 0.015 0.039 -0.037 6.400 73.600 2.335 
0.059 0.081 0.012 -0.063 0.020 0.051 -0.046 6.400 73.400 2.325 
0.056 0.073 0.017 -0.063 0.020 0.046 -0.046 6.400 73.200 2.310 
0.046 0.059 0.002 -0.046 0.017 0.037 -0.034 6.200 72.800 2.295 
0.032 0.049 0.007 -0.034 0.007 0.034 -0.029 6.200 72.600 2.281 
0.039 0.051 -0.000 -0.039 0.015 0.032 -0.029 6.200 72.400 2.266 
0.056 0.034 -0.024 -0.044 0.039 0.007 -0.032 6.200 72.000 2.252 
0.049 0.007 -0.049 -0.024 0.046 -0.017 -0.020 6.400 71.600 2.237 
0.017 0.002 -0.027 -0.002 0.017 -0.005 -0.010 6.400 71.400 2.222 
0.020 0.010 -0.007 -0.015 0.015 -0.000 -0.010 6.600 71.000 2.208 
0.017 0.007 -0.012 -0.010 0.015 -0.000 -0.010 6.600 70.800 2.193 
0.010 -0.007 -0.022 0.002 0.015 -0.012 -0.000 6.600 70.400 2.178 
0.017 -0.015 -0.032 -0.000 0.024 -0.022 -0.002 6.400 70.200 2.164 
0.007 -0.020 -0.032 0.010 0.017 -0.022 0.005 6.400 70.000 2.149 
0.010 -0.037 -0.049 0.015 0.029 -0.042 0.007 6.400 69.600 2.134 
0.007 -0.034 -0.044 0.015 0.024 -0.037 0.010 6.400 69.400 2.120 
0.002 -0.022 -0.032 0.015 0.015 -0.022 0.005 6.400 69.200 2.105 
0.002 -0.015 -0.020 0.007 0.010 -0.015 0.005 6.400 68.800 2.090 
-0.002 -0.022 -0.024 0.015 0.010 -0.020 0.005 6.400 68.600 2.071 
-0.017 -0.046 -0.032 0.034 0.007 -0.037 0.022 6.400 68.200 2.051 
-0.012 -0.066 -0.063 0.044 0.022 -0.059 0.024 6.400 68.000 2.032 
-0.015 -0.088 -0.076 0.054 0.029 -0.081 0.034 6.200 67.800 2.012 
-0.017 -0.061 -0.054 0.044 0.015 -0.051 0.024 6.200 67.600 1.998 
-0.007 -0.017 -0.017 0.017 0.002 -0.012 0.007 6.200 67.400 1.983 
-0.005 -0.020 -0.022 0.017 0.005 -0.017 0.005 6.200 67.200 1.968 
-0.005 -0.051 -0.054 0.032 0.022 -0.049 0.020 6.200 66.800 1.954 
-0.010 -0.051 -0.046 0.034 0.017 -0.046 0.017 6.200 66.800 1.934 
-0.005 -0.049 -0.046 0.029 0.020 -0.046 0.017 6.400 66.600 1.915 
-0.000 -0.044 -0.044 0.022 0.022 -0.044 0.012 6.200 66.400 1.895 
-0.002 -0.039 -0.044 0.024 0.017 -0.037 0.015 6.200 66.200 1.875 
-0.005 -0.029 -0.027 0.020 0.010 -0.027 0.010 6.200 66.200 1.861 
0.005 -0.024 -0.032 0.012 0.017 -0.027 0.007 6.200 66.000 1.846 
0.015 -0.017 -0.034 0.002 0.024 -0.024 -0.002 6.200 66.000 1.832 
-0.000 -0.020 -0.024 0.012 0.010 -0.020 0.007 6.200 65.800 1.817 
0.007 -0.015 -0.027 0.007 0.015 -0.017 -0.000 6.400 65.800 1.797 
0.007 -0.039 -0.049 0.017 0.027 -0.042 0.010 6.600 65.600 1.778 
0.002 -0.049 -0.061 0.029 0.027 -0.049 0.012 6.400 65.400 1.758 
0.017 -0.049 -0.073 0.020 0.042 -0.056 0.010 6.400 65.200 1.739 
0.017 -0.051 -0.063 0.015 0.044 -0.059 0.010 6.400 65.200 1.719 
0.020 -0.042 -0.068 0.015 0.042 -0.051 0.007 6.200 65.000 1.700 
0.017 -0.029 -0.056 0.012 0.032 -0.037 0.002 6.200 64.800 1.680 
0.017 -0.017 -0.039 0.002 0.027 -0.024 -0.000 6.200 64.600 1.661 
0.010 -0.012 -0.027 0.005 0.017 -0.017 -0.002 6.400 64.400 1.641 
0.017 -0.020 -0.042 0.005 0.027 -0.027 -0.000 6.400 64.400 1.621 
0.029 -0.027 -0.061 0.002 0.044 -0.042 -0.002 6.400 64.200 1.602 
0.022 -0.017 -0.042 -0.000 0.032 -0.027 -0.002 6.400 64.000 1.582 
0.022 -0.015 -0.044 -0.000 0.029 -0.024 -0.005 6.400 63.800 1.563 
0.032 -0.024 -0.059 -0.002 0.044 -0.039 -0.002 6.400 63.400 1.543 
0.017 -0.022 -0.042 0.005 0.029 -0.029 -0.000 6.400 63.400 1.524 
0.034 -0.024 -0.063 -0.002 0.046 -0.042 -0.002 6.400 63.400 1.504 
0.017 -0.049 -0.071 0.020 0.042 -0.056 0.007 6.400 63.400 1.480 
0.015 -0.042 -0.056 0.015 0.037 -0.049 0.010 6.400 63.400 1.455 
0.020 -0.027 -0.054 0.007 0.034 -0.037 -0.000 6.600 63.200 1.431 
0.020 -0.032 -0.061 0.012 0.037 -0.042 0.005 6.600 62.800 1.407 
0.017 -0.066 -0.090 0.029 0.051 -0.073 0.015 6.400 62.600 1.382 
0.010 -0.042 -0.059 0.020 0.032 -0.046 0.010 6.400 62.400 1.358 
0.015 -0.010 -0.032 0.002 0.020 -0.017 -0.005 6.400 62.400 1.333 
0.022 -0.024 -0.054 0.005 0.034 -0.034 -0.000 6.200 62.200 1.309 
0.015 -0.049 -0.063 0.017 0.039 -0.056 0.010 6.200 62.200 1.289 
0.010 -0.029 -0.046 0.015 0.024 -0.034 0.007 6.400 62.000 1.270 
0.007 -0.017 -0.032 0.010 0.017 -0.020 -0.000 6.400 61.800 1.250 
0.007 -0.039 -0.049 0.017 0.027 -0.042 0.010 6.400 61.600 1.231 
-0.012 -0.054 -0.042 0.034 0.015 -0.046 0.020 6.400 61.400 1.206 
0.005 -0.046 -0.054 0.022 0.029 -0.049 0.015 6.200 61.400 1.182 
0.012 -0.046 -0.061 0.020 0.037 -0.051 0.010 6.200 61.400 1.158 
-0.007 -0.056 -0.056 0.037 0.022 -0.051 0.022 6.200 61.200 1.133 
-0.032 -0.059 -0.029 0.046 -0.002 -0.042 0.027 6.200 61.000 1.089 
-0.024 -0.049 -0.027 0.039 -0.000 -0.037 0.024 6.400 60.800 1.045 
-0.024 -0.042 -0.022 0.037 -0.002 -0.029 0.020 6.400 60.600 1.001 
-0.012 -0.034 -0.020 0.022 0.005 -0.027 0.015 6.400 60.400 0.957 
-0.017 -0.046 -0.034 0.034 0.007 -0.037 0.020 6.400 60.200 0.938 
-0.012 -0.078 -0.066 0.046 0.027 -0.071 0.029 6.200 60.000 0.918 
-0.015 -0.088 -0.078 0.054 0.029 -0.081 0.032 6.200 59.800 0.899 
-0.020 -0.063 -0.049 0.044 0.012 -0.054 0.027 6.200 59.600 0.879 
-0.007 -0.029 -0.024 0.020 0.007 -0.024 0.010 6.200 59.600 0.860 
-0.010 -0.005 -0.000 0.010 -0.007 -0.000 0.005 6.200 59.400 0.840 
0.007 0.002 -0.007 -0.002 0.007 -0.000 -0.005 6.200 59.200 0.821 
0.010 -0.012 -0.027 0.005 0.017 -0.017 -0.000 6.400 59.200 0.801 
0.005 -0.034 -0.044 0.017 0.022 -0.037 0.007 6.400 59.000 0.777 
0.007 -0.029 -0.039 0.012 0.022 -0.032 0.007 6.400 59.000 0.752 
-0.005 -0.015 -0.015 0.012 0.002 -0.012 0.005 6.400 58.800 0.728 
-0.000 -0.007 -0.012 0.007 0.005 -0.007 0.002 6.200 58.600 0.703 
0.012 -0.020 -0.034 0.005 0.022 -0.024 -0.000 6.200 58.400 0.679 
0.024 -0.032 -0.059 0.005 0.042 -0.044 0.002 6.200 58.400 0.654 
0.029 -0.020 -0.051 -0.002 0.039 -0.034 -0.005 6.200 58.200 0.630 
0.063 0.010 -0.059 -0.034 0.059 -0.022 -0.024 6.400 58.000 0.606 
0.090 0.022 -0.071 -0.054 0.081 -0.022 -0.039 6.400 57.800 0.586 
0.112 0.034 -0.081 -0.071 0.095 -0.022 -0.049 6.400 57.600 0.567 
0.125 0.051 -0.071 -0.088 0.100 -0.010 -0.061 6.400 57.600 0.547 
0.120 0.103 -0.022 -0.107 0.068 0.044 -0.073 6.400 57.800 0.527 
0.117 0.147 0.020 -0.127 0.044 0.088 -0.090 6.400 57.800 0.513 
0.115 0.190 0.073 -0.151 0.020 0.134 -0.103 6.400 58.000 0.498 
0.107 0.274 0.164 -0.188 -0.029 0.220 -0.129 6.400 58.000 0.484 
0.110 0.320 0.200 -0.210 -0.049 0.266 -0.144 6.400 58.000 0.469 
0.088 0.391 0.298 -0.237 -0.107 0.347 -0.161 6.400 57.800 0.474 
0.076 0.503 0.418 -0.283 -0.176 0.466 -0.193 6.400 57.600 0.479 
0.044 0.498 0.444 -0.266 -0.205 0.476 -0.183 6.400 57.400 0.484 
0.007 0.459 0.449 -0.232 -0.222 0.457 -0.156 6.200 57.200 0.488 
-0.022 0.403 0.418 -0.186 -0.222 0.415 -0.129 6.200 56.800 0.527 
0.017 0.459 0.440 -0.237 -0.212 0.452 -0.159 6.200 56.600 0.567 
0.046 0.501 0.442 -0.266 -0.203 0.479 -0.186 6.200 56.400 0.606 
0.078 0.505 0.422 -0.288 -0.173 0.466 -0.195 6.400 56.200 0.645 
0.117 0.559 0.440 -0.337 -0.161 0.501 -0.227 6.400 56.000 0.713 
0.139 0.559 0.413 -0.344 -0.139 0.491 -0.232 6.400 55.800 0.781 
0.144 0.523 0.366 -0.327 -0.117 0.452 -0.225 6.400 55.800 0.850 
0.159 0.464 0.291 -0.303 -0.073 0.386 -0.208 6.400 55.800 0.918 
0.156 0.376 0.210 -0.261 -0.032 0.298 -0.181 6.400 56.000 1.021 
0.149 0.337 0.178 -0.237 -0.020 0.264 -0.161 6.400 56.200 1.123 
0.115 0.247 0.122 -0.176 -0.007 0.190 -0.122 6.400 56.200 1.226 
0.088 0.217 0.120 -0.147 -0.020 0.173 -0.103 6.600 56.400 1.328 
0.066 0.244 0.173 -0.151 -0.056 0.212 -0.105 6.400 56.400 1.455 
0.063 0.232 0.159 -0.142 -0.051 0.200 -0.098 6.400 56.400 1.582 
0.046 0.210 0.154 -0.122 -0.059 0.188 -0.088 6.400 56.200 1.709 
0.063 0.215 0.139 -0.132 -0.044 0.183 -0.093 6.400 56.200 1.836 
0.083 0.186 0.093 -0.129 -0.010 0.144 -0.093 6.200 56.000 1.968 
0.083 0.112 0.015 -0.090 0.027 0.071 -0.066 6.200 55.800 2.100 
0.088 0.029 -0.071 -0.051 0.073 -0.015 -0.042 6.200 55.400 2.232 
0.090 -0.032 -0.132 -0.024 0.107 -0.076 -0.020 6.200 55.200 2.364 
0.085 -0.039 -0.132 -0.020 0.105 -0.081 -0.017 6.200 55.200 2.496 
0.046 -0.051 -0.105 0.007 0.073 -0.073 0.002 6.200 55.200 2.628 
0.029 -0.066 -0.098 0.020 0.063 -0.081 0.010 6.200 55.200 2.759 
0.005 -0.100 -0.112 0.051 0.056 -0.103 0.032 6.400 55.400 2.891 
-0.015 -0.122 -0.117 0.073 0.046 -0.115 0.044 6.400 55.200 3.004 
-0.024 -0.137 -0.122 0.085 0.044 -0.125 0.054 6.400 55.000 3.116 
-0.034 -0.151 -0.125 0.098 0.042 -0.134 0.059 6.400 54.600 3.228 
-0.020 -0.144 -0.134 0.088 0.054 -0.134 0.054 6.400 54.400 3.341 
-0.037 -0.149 -0.115 0.095 0.039 -0.129 0.059 6.400 54.200 3.438 
-0.044 -0.142 -0.105 0.098 0.027 -0.120 0.061 6.400 54.000 3.536 
-0.020 -0.125 -0.112 0.076 0.044 -0.115 0.046 6.400 54.000 3.634 
-0.032 -0.127 -0.105 0.085 0.032 -0.110 0.054 6.400 54.000 3.731 
-0.017 -0.132 -0.117 0.076 0.049 -0.122 0.046 6.400 54.200 3.805 
-0.022 -0.122 -0.103 0.073 0.039 -0.110 0.049 6.400 54.400 3.878 
-0.039 -0.122 -0.088 0.083 0.022 -0.103 0.051 6.400 54.400 3.951 
-0.029 -0.144 -0.122 0.090 0.044 -0.129 0.059 6.400 54.200 4.024 
-0.017 -0.149 -0.132 0.083 0.059 -0.139 0.054 6.400 54.000 4.088 
-0.022 -0.132 -0.112 0.078 0.044 -0.120 0.051 6.400 53.800 4.151 
-0.029 -0.132 -0.105 0.083 0.037 -0.117 0.051 6.400 54.600 4.215 
-0.012 -0.142 -0.129 0.078 0.059 -0.134 0.051 6.400 55.400 4.278 
-0.017 -0.156 -0.144 0.090 0.061 -0.147 0.056 6.400 57.600 4.327 
-0.015 -0.139 -0.129 0.081 0.056 -0.132 0.051 6.400 60.000 4.376 
-0.017 -0.161 -0.154 0.095 0.063 -0.151 0.056 6.400 62.000 4.425 
-0.022 -0.178 -0.156 0.100 0.068 -0.166 0.066 6.400 64.200 4.474 
-0.005 -0.129 -0.122 0.066 0.061 -0.127 0.042 6.400 64.200 4.508 
-0.017 -0.115 -0.103 0.068 0.042 -0.105 0.044 6.400 64.400 4.542 
-0.015 -0.144 -0.129 0.081 0.059 -0.137 0.051 6.200 64.600 4.576 
-0.017 -0.144 -0.129 0.083 0.056 -0.134 0.054 6.200 64.800 4.611 
-0.022 -0.132 -0.112 0.078 0.044 -0.120 0.049 6.200 66.400 4.625 
-0.015 -0.103 -0.095 0.063 0.037 -0.095 0.039 6.200 68.200 4.640 
0.002 -0.110 -0.122 0.059 0.059 -0.110 0.034 6.200 69.600 4.654 
-0.007 -0.127 -0.127 0.071 0.056 -0.122 0.044 6.400 71.000 4.669 
-0.017 -0.117 -0.098 0.066 0.042 -0.107 0.042 6.400 72.400 4.674 
-0.020 -0.115 -0.095 0.068 0.039 -0.105 0.044 6.400 73.800 4.679 
-0.022 -0.115 -0.090 0.068 0.037 -0.103 0.044 6.400 75.600 4.684 
-0.027 -0.100 -0.078 0.066 0.024 -0.085 0.042 6.400 77.400 4.689 
-0.027 -0.115 -0.085 0.071 0.032 -0.100 0.044 6.400 79.000 4.674 
-0.020 -0.127 -0.117 0.078 0.044 -0.117 0.049 6.200 80.400 4.659 
-0.027 -0.134 -0.117 0.085 0.042 -0.120 0.051 6.200 82.200 4.645 
-0.024 -0.098 -0.076 0.063 0.024 -0.085 0.042 6.200 83.800 4.630 
-0.020 -0.078 -0.059 0.049 0.020 -0.068 0.029 6.200 85.400 4.606 
-0.029 -0.098 -0.073 0.066 0.020 -0.083 0.042 6.400 87.200 4.581 
-0.022 -0.073 -0.056 0.051 0.015 -0.061 0.029 6.400 88.200 4.557 
-0.022 -0.027 -0.017 0.032 -0.007 -0.015 0.017 6.400 89.400 4.532 
-0.017 -0.061 -0.049 0.042 0.015 -0.051 0.024 6.400 90.200 4.484 
-0.010 -0.061 -0.061 0.042 0.022 -0.056 0.024 6.400 91.000 4.435 
-0.017 -0.083 -0.071 0.054 0.024 -0.073 0.032 6.400 91.800 4.386 
-0.000 -0.056 -0.056 0.029 0.029 -0.056 0.020 6.400 92.600 4.337 
0.015 -0.015 -0.032 0.002 0.022 -0.022 -0.002 6.400 93.600 4.317 
0.020 -0.010 -0.037 -0.000 0.024 -0.020 -0.002 6.400 94.400 4.298 
0.012 0.015 -0.007 -0.007 0.005 0.010 -0.012 6.400 95.200 4.278 
0.017 0.027 0.007 -0.020 0.005 0.020 -0.015 6.400 96.200 4.259 
0.024 0.029 -0.000 -0.024 0.010 0.017 -0.020 6.400 97.000 4.244 
0.027 0.024 -0.010 -0.022 0.015 0.012 -0.017 6.400 97.800 4.230 
0.034 0.027 -0.010 -0.029 0.022 0.010 -0.022 6.200 98.200 4.215 
0.007 0.027 0.015 -0.015 -0.005 0.024 -0.012 6.200 98.800 4.200 
0.022 0.032 0.007 -0.024 0.007 0.022 -0.020 6.200 99.000 4.190 
0.020 0.012 -0.007 -0.015 0.015 0.002 -0.010 6.200 99.400 4.181 
0.017 0.002 -0.017 -0.007 0.017 -0.005 -0.010 6.200 99.400 4.171 
0.015 0.029 0.012 -0.020 -0.000 0.022 -0.015 6.400 99.400 4.161 
0.010 0.020 0.010 -0.015 -0.000 0.015 -0.012 6.200 99.200 4.151 
-0.002 0.022 0.017 -0.005 -0.012 0.024 -0.007 6.200 99.000 4.142 
0.010 0.012 -0.002 -0.007 0.005 0.007 -0.010 6.200 98.400 4.132 
0.005 -0.024 -0.032 0.012 0.017 -0.027 0.007 6.200 98.000 4.122 
0.015 -0.029 -0.046 0.010 0.029 -0.037 0.002 6.200 97.600 4.112 
0.007 0.015 -0.000 -0.007 -0.000 0.012 -0.007 6.200 97.200 4.103 
0.017 0.029 0.005 -0.020 0.002 0.022 -0.017 6.200 97.200 4.093 
0.012 0.022 0.005 -0.015 0.002 0.017 -0.012 6.200 97.000 4.083 
0.005 0.029 0.024 -0.017 -0.010 0.027 -0.015 6.200 96.600 4.078 
0.010 0.046 0.024 -0.022 -0.012 0.042 -0.020 6.200 96.000 4.073 
0.024 0.029 0.002 -0.024 0.010 0.017 -0.020 6.200 95.400 4.068 
0.012 -0.024 -0.034 0.005 0.024 -0.029 0.005 6.400 94.600 4.063 
0.017 -0.027 -0.044 0.005 0.032 -0.034 -0.000 6.400 94.000 4.059 
0.007 -0.005 -0.017 0.002 0.010 -0.007 -0.000 6.400 93.400 4.054 
0.012 0.015 -0.000 -0.012 0.005 0.010 -0.012 6.400 92.800 4.049 
0.007 0.002 -0.012 -0.000 0.007 -0.000 -0.002 6.400 92.000 4.044 
0.020 0.024 -0.000 -0.020 0.007 0.015 -0.017 6.400 91.000 4.034 
0.015 -0.002 -0.017 -0.005 0.017 -0.010 -0.005 6.400 89.800 4.024 
0.007 -0.002 -0.010 -0.002 0.010 -0.005 -0.005 6.400 88.800 4.015 
-0.000 -0.002 -0.002 0.002 0.002 -0.002 -0.000 6.400 87.800 4.005 
0.002 -0.022 -0.027 0.012 0.015 -0.022 0.005 6.200 87.200 3.995 
0.010 -0.020 -0.034 0.007 0.020 -0.024 0.002 6.200 86.600 3.985 
0.007 -0.034 -0.044 0.015 0.024 -0.037 0.007 6.200 86.000 3.976 
0.010 -0.015 -0.024 0.002 0.017 -0.020 0.002 6.200 85.600 3.966 
-0.000 -0.032 -0.042 0.022 0.017 -0.032 0.007 6.200 85.200 3.956 
0.005 -0.027 -0.029 0.010 0.020 -0.029 0.007 6.400 84.600 3.946 
0.020 -0.020 -0.042 0.002 0.029 -0.029 -0.002 6.400 84.200 3.937 
0.020 -0.002 -0.027 -0.005 0.022 -0.012 -0.005 6.400 83.800 3.927 
0.012 -0.029 -0.044 0.010 0.027 -0.034 0.002 6.400 83.400 3.907 
0.015 -0.046 -0.059 0.015 0.039 -0.054 0.010 6.400 83.200 3.888 
0.005 -0.037 -0.044 0.017 0.024 -0.039 0.007 6.400 82.800 3.868 
0.005 -0.005 -0.015 0.002 0.007 -0.007 -0.000 6.400 82.400 3.849 
0.015 0.007 -0.017 -0.005 0.012 -0.000 -0.010 6.400 82.200 3.829 
0.015 -0.037 -0.054 0.012 0.034 -0.044 0.007 6.400 82.000 3.810 
0.012 -0.017 -0.032 0.005 0.022 -0.022 -0.000 6.400 81.800 3.790 
0.007 -0.027 -0.044 0.015 0.022 -0.029 0.007 6.200 81.600 3.770 
-0.000 -0.046 -0.051 0.027 0.024 -0.046 0.012 6.200 81.400 3.751 
-0.005 -0.032 -0.034 0.022 0.012 -0.029 0.012 6.200 81.400 3.731 
0.002 -0.012 -0.022 0.010 0.010 -0.012 -0.000 6.200 81.200 3.712 
0.007 -0.032 -0.044 0.015 0.024 -0.034 0.007 6.200 81.000 3.692 
-0.000 -0.046 -0.054 0.027 0.024 -0.046 0.012 6.400 80.800 3.673 
0.002 -0.044 -0.046 0.022 0.024 -0.044 0.015 6.400 80.400 3.653 
0.015 -0.027 -0.044 0.007 0.029 -0.034 0.002 6.400 80.200 3.634 
0.002 -0.037 -0.049 0.022 0.022 -0.037 0.012 6.400 80.000 3.614 
-0.012 -0.039 -0.032 0.029 0.007 -0.032 0.015 6.400 79.800 3.590 
-0.007 -0.015 -0.012 0.015 -0.000 -0.010 0.007 6.400 79.600 3.565 
-0.020 -0.015 0.002 0.020 -0.012 -0.005 0.010 6.400 79.400 3.541 
-0.032 -0.027 -0.007 0.037 -0.017 -0.010 0.020 6.400 79.200 3.516 
-0.024 -0.017 0.005 0.022 -0.015 -0.005 0.012 6.400 79.000 3.497 
-0.022 -0.010 0.010 0.017 -0.017 0.002 0.010 6.400 78.800 3.477 
-0.010 -0.005 -0.000 0.010 -0.007 -0.000 0.002 6.400 78.600 3.458 
-0.022 -0.015 0.010 0.017 -0.015 -0.002 0.012 6.400 78.200 3.438 
-0.024 0.015 0.032 0.010 -0.032 0.027 -0.000 6.400 78.000 3.419 
-0.017 0.017 0.024 0.005 -0.024 0.027 -0.000 6.400 77.800 3.399 
-0.015 0.007 0.017 0.007 -0.017 0.015 -0.000 6.400 77.800 3.380 
-0.005 0.017 0.022 -0.005 -0.012 0.020 -0.005 6.400 77.600 3.360 
-0.010 0.034 0.044 -0.012 -0.027 0.039 -0.010 6.400 77.600 3.336 
-0.015 0.034 0.044 -0.007 -0.032 0.042 -0.007 6.400 77.600 3.311 
-0.010 0.034 0.037 -0.007 -0.027 0.039 -0.010 6.400 77.600 3.287 
-0.012 0.034 0.039 -0.007 -0.029 0.042 -0.007 6.600 77.400 3.263 
-0.012 0.027 0.032 -0.002 -0.024 0.034 -0.007 6.400 77.200 3.243 
-0.010 0.015 0.017 0.002 -0.017 0.020 -0.002 6.400 77.000 3.223 
-0.017 -0.010 0.002 0.017 -0.012 -0.000 0.007 6.400 76.600 3.204 
-0.010 0.002 0.007 0.007 -0.010 0.007 0.002 6.400 76.400 3.184 
-0.005 0.015 0.022 -0.005 -0.012 0.017 -0.005 6.200 76.000 3.160 
-0.010 0.020 0.024 -0.002 -0.020 0.024 -0.002 6.200 75.800 3.136 
-0.012 0.022 0.029 -0.002 -0.022 0.029 -0.005 6.200 75.400 3.111 
-0.007 0.024 0.029 -0.007 -0.020 0.029 -0.005 6.200 75.200 3.087 
-0.007 0.010 0.015 -0.000 -0.012 0.015 -0.002 6.200 74.800 3.062 
0.002 0.002 -0.002 -0.000 0.002 0.002 -0.002 6.400 74.600 3.038 
-0.007 -0.000 -0.000 0.007 -0.007 0.005 -0.000 6.400 74.200 3.013 
-0.002 -0.002 -0.000 0.002 -0.000 -0.000 0.002 6.400 74.000 2.989 
-0.005 -0.000 0.002 0.005 -0.005 0.002 -0.000 6.200 73.800 2.965 
-0.005 0.015 0.010 -0.000 -0.012 0.017 -0.002 6.200 73.600 2.940 
-0.000 0.020 0.012 -0.005 -0.010 0.020 -0.010 6.200 73.400 2.916 
0.005 0.007 -0.000 -0.005 0.002 0.005 -0.005 6.400 73.000 2.891 
0.005 -0.005 -0.010 -0.000 0.007 -0.007 -0.002 6.400 73.000 2.867 
-0.005 -0.005 -0.005 0.007 -0.002 -0.002 0.002 6.400 72.800 2.842 
-0.005 -0.002 -0.002 0.007 -0.002 -0.000 -0.000 6.400 72.600 2.818 
-0.015 -0.017 -0.007 0.020 -0.005 -0.010 0.010 6.400 72.400 2.794 
-0.015 -0.015 -0.005 0.017 -0.007 -0.007 0.007 6.400 72.400 2.740 
-0.020 -0.010 0.005 0.017 -0.015 -0.000 0.010 6.400 72.200 2.686 
-0.017 -0.012 -0.000 0.017 -0.010 -0.002 0.007 6.400 72.200 2.632 
-0.020 -0.027 -0.012 0.027 -0.005 -0.017 0.015 6.200 72.000 2.579 
-0.017 -0.020 -0.015 0.024 -0.007 -0.010 0.010 6.200 72.000 2.554 
-0.005 -0.015 -0.010 0.010 0.002 -0.012 0.007 6.200 71.800 2.530 
-0.000 -0.024 -0.029 0.015 0.012 -0.024 0.005 6.200 71.600 2.505 
-0.007 -0.034 -0.029 0.022 0.010 -0.029 0.015 6.200 71.400 2.481 
-0.002 -0.020 -0.022 0.015 0.007 -0.017 0.005 6.200 71.200 2.457 
-0.002 -0.015 -0.020 0.012 0.005 -0.012 0.005 6.200 71.000 2.432 
-0.005 -0.022 -0.020 0.015 0.007 -0.020 0.007 6.200 70.800 2.408 
-0.007 -0.022 -0.020 0.017 0.005 -0.017 0.010 6.200 70.600 2.383 
-0.012 -0.010 0.002 0.012 -0.007 -0.002 0.005 6.200 70.600 2.359 
-0.012 -0.010 -0.002 0.015 -0.007 -0.002 0.007 6.400 70.400 2.335 
-0.007 -0.024 -0.020 0.017 0.005 -0.020 0.007 6.400 70.400 2.310 
-0.002 -0.012 -0.010 0.007 0.005 -0.010 0.005 6.400 70.400 2.286 
-0.010 -0.005 0.005 0.007 -0.007 -0.000 0.002 6.400 70.200 2.261 
