I II III aVL aVF V1 V2 LV AO Resp SPO2
-0.000 0.073 -0.000 -0.007 0.059 -0.012 -0.037 -1.200 98.800 0.088 2.505 
-0.000 0.098 -0.000 -0.010 0.078 -0.015 -0.049 -1.400 100.800 0.088 2.510 
-0.000 0.107 -0.000 -0.015 0.088 -0.015 -0.051 -1.600 102.600 0.085 2.515 
-0.000 0.105 -0.000 -0.007 0.083 -0.012 -0.051 -1.800 104.400 0.083 2.520 
-0.000 0.117 -0.000 -0.007 0.093 -0.012 -0.059 -2.000 105.800 0.083 2.520 
-0.000 0.142 -0.000 -0.012 0.112 -0.015 -0.068 -2.200 107.200 0.083 2.520 
-0.000 0.139 -0.000 -0.015 0.112 -0.005 -0.066 -2.200 108.000 0.083 2.520 
-0.000 0.142 -0.000 -0.002 0.107 -0.005 -0.073 -2.400 108.800 0.083 2.520 
-0.000 0.149 -0.000 -0.007 0.117 -0.000 -0.073 -2.400 109.000 0.085 2.520 
-0.000 0.176 -0.000 -0.010 0.137 -0.000 -0.088 -2.400 109.200 0.085 2.520 
-0.000 0.181 -0.000 -0.017 0.144 0.007 -0.088 -2.400 109.400 0.085 2.520 
-0.000 0.190 -0.000 -0.010 0.149 0.017 -0.095 -2.200 109.400 0.088 2.520 
-0.000 0.210 -0.000 -0.015 0.166 0.024 -0.103 -2.200 109.200 0.085 2.510 
-0.000 0.215 -0.000 -0.015 0.168 0.034 -0.105 -2.200 109.200 0.085 2.501 
-0.000 0.230 -0.000 -0.015 0.181 0.046 -0.112 -2.200 108.800 0.083 2.491 
-0.000 0.230 -0.000 -0.012 0.178 0.051 -0.112 -2.000 108.200 0.081 2.481 
-0.000 0.237 -0.000 -0.005 0.181 0.066 -0.120 -2.000 107.400 0.081 2.476 
-0.000 0.247 -0.000 -0.010 0.190 0.068 -0.122 -2.000 106.600 0.081 2.471 
-0.000 0.252 -0.000 -0.020 0.200 0.076 -0.122 -2.000 105.800 0.083 2.466 
-0.000 0.256 -0.000 -0.012 0.200 0.081 -0.127 -2.000 105.000 0.083 2.462 
-0.000 0.259 -0.000 -0.020 0.205 0.088 -0.125 -2.000 104.200 0.083 2.447 
-0.000 0.254 -0.000 -0.022 0.203 0.090 -0.122 -1.800 103.600 0.083 2.432 
-0.000 0.261 -0.000 -0.022 0.208 0.095 -0.125 -1.800 103.000 0.083 2.418 
-0.000 0.254 -0.000 -0.029 0.205 0.090 -0.120 -1.800 102.200 0.081 2.403 
-0.000 0.242 -0.000 -0.029 0.198 0.090 -0.112 -1.800 101.600 0.081 2.388 
-0.000 0.230 -0.000 -0.037 0.190 0.088 -0.105 -1.600 100.800 0.081 2.374 
-0.000 0.220 -0.000 -0.042 0.186 0.093 -0.098 -1.600 100.200 0.081 2.359 
-0.000 0.205 -0.000 -0.032 0.171 0.085 -0.095 -1.400 99.400 0.081 2.344 
-0.000 0.178 -0.000 -0.032 0.151 0.085 -0.081 -1.400 99.200 0.081 2.325 
-0.000 0.161 -0.000 -0.032 0.137 0.073 -0.073 -1.400 98.800 0.081 2.305 
-0.000 0.137 -0.000 -0.034 0.120 0.076 -0.059 -1.400 99.000 0.081 2.286 
-0.000 0.120 -0.000 -0.037 0.110 0.059 -0.049 -1.400 99.400 0.081 2.266 
-0.000 0.088 -0.000 -0.032 0.083 0.046 -0.037 -1.400 100.200 0.081 2.247 
-0.000 0.076 -0.000 -0.034 0.076 0.037 -0.029 -1.400 100.800 0.081 2.227 
-0.000 0.061 -0.000 -0.032 0.063 0.037 -0.022 -1.400 101.600 0.083 2.208 
-0.000 0.051 -0.000 -0.029 0.054 0.032 -0.017 -1.600 102.600 0.083 2.188 
-0.000 0.024 -0.000 -0.027 0.032 0.022 -0.005 -1.600 103.200 0.083 2.164 
-0.000 0.007 -0.000 -0.027 0.020 0.017 0.002 -1.600 104.000 0.083 2.139 
-0.000 0.007 -0.000 -0.029 0.022 0.015 0.005 -1.600 104.600 0.083 2.115 
-0.000 -0.002 -0.000 -0.037 0.017 0.005 0.012 -1.600 105.000 0.083 2.090 
-0.000 -0.012 -0.000 -0.029 0.007 -0.000 0.015 -1.600 105.400 0.083 2.066 
-0.000 -0.015 -0.000 -0.032 0.005 -0.002 0.015 -1.600 105.600 0.083 2.042 
-0.000 -0.010 -0.000 -0.027 0.007 -0.000 0.012 -1.800 105.400 0.083 2.017 
-0.000 -0.024 -0.000 -0.029 -0.002 -0.002 0.020 -2.000 105.200 0.083 1.993 
-0.000 -0.037 -0.000 -0.022 -0.015 0.002 0.024 -2.200 104.400 0.083 1.973 
-0.000 -0.027 -0.000 -0.027 -0.005 -0.002 0.020 -2.400 103.600 0.083 1.954 
-0.000 -0.022 -0.000 -0.024 -0.002 -0.005 0.017 -2.600 102.000 0.083 1.934 
-0.000 -0.039 -0.000 -0.024 -0.017 -0.005 0.024 -2.800 100.600 0.083 1.915 
-0.000 -0.049 -0.000 -0.029 -0.022 -0.005 0.032 -2.800 98.800 0.085 1.890 
-0.000 -0.034 -0.000 -0.020 -0.015 -0.002 0.022 -2.800 96.800 0.085 1.866 
-0.000 -0.032 -0.000 -0.022 -0.012 0.002 0.022 -2.800 95.200 0.085 1.841 
-0.000 -0.049 -0.000 -0.022 -0.024 0.005 0.029 -2.600 93.600 0.088 1.817 
-0.000 -0.054 -0.000 -0.020 -0.029 0.010 0.032 -2.400 92.400 0.088 1.797 
-0.000 -0.042 -0.000 -0.020 -0.020 -0.002 0.024 -2.000 91.400 0.088 1.778 
-0.000 -0.046 -0.000 -0.017 -0.024 0.005 0.027 -1.800 90.800 0.085 1.758 
-0.000 -0.059 -0.000 -0.010 -0.039 0.015 0.029 -1.400 90.200 0.083 1.739 
-0.000 -0.046 -0.000 -0.024 -0.022 0.007 0.029 -1.200 90.000 0.085 1.719 
-0.000 -0.044 -0.000 -0.027 -0.020 0.010 0.029 -1.000 89.800 0.088 1.700 
-0.000 -0.059 -0.000 -0.022 -0.032 0.015 0.034 -1.000 89.800 0.090 1.680 
-0.000 -0.056 -0.000 -0.017 -0.032 0.012 0.032 -1.000 89.800 0.095 1.661 
-0.000 -0.066 -0.000 -0.015 -0.042 0.024 0.037 -1.000 90.400 0.093 1.641 
-0.000 -0.056 -0.000 -0.015 -0.034 0.024 0.032 -1.200 90.800 0.093 1.621 
-0.000 -0.054 -0.000 -0.015 -0.032 0.032 0.029 -1.200 91.600 0.090 1.602 
-0.000 -0.039 -0.000 -0.022 -0.017 0.042 0.024 -1.400 92.400 0.088 1.582 
-0.000 -0.034 -0.000 -0.032 -0.010 0.056 0.024 -1.400 93.200 0.090 1.558 
-0.000 -0.012 -0.000 -0.032 0.007 0.073 0.015 -1.600 94.200 0.093 1.534 
-0.000 -0.000 -0.000 -0.046 0.024 0.105 0.012 -1.600 94.600 0.095 1.509 
-0.000 -0.000 -0.000 -0.054 0.027 0.110 0.015 -1.800 95.000 0.098 1.485 
-0.000 0.017 -0.000 -0.046 0.037 0.095 0.005 -1.800 95.000 0.098 1.465 
-0.000 0.051 -0.000 -0.068 0.073 0.010 -0.005 -1.800 95.000 0.098 1.446 
-0.000 0.046 -0.000 -0.073 0.073 -0.051 -0.000 -1.800 94.600 0.098 1.426 
-0.000 0.066 -0.000 -0.076 0.088 -0.076 -0.010 -1.800 94.400 0.098 1.407 
-0.000 0.076 -0.000 -0.076 0.095 -0.103 -0.015 -2.000 94.000 0.098 1.426 
-0.000 0.085 -0.000 -0.073 0.103 -0.100 -0.020 -2.000 93.600 0.098 1.446 
-0.000 0.098 -0.000 -0.073 0.110 -0.115 -0.027 -2.200 93.000 0.098 1.465 
-0.000 0.098 -0.000 -0.071 0.110 -0.129 -0.027 -2.400 92.600 0.098 1.485 
-0.000 0.125 -0.000 -0.071 0.129 -0.149 -0.042 -2.400 92.200 0.100 1.529 
-0.000 0.142 -0.000 -0.059 0.137 -0.154 -0.054 -2.600 91.800 0.100 1.573 
-0.000 0.151 -0.000 -0.059 0.144 -0.159 -0.059 -2.600 91.400 0.100 1.617 
-0.000 0.137 -0.000 -0.054 0.129 -0.149 -0.054 -2.600 91.200 0.103 1.661 
-0.000 0.122 -0.000 -0.049 0.117 -0.132 -0.046 -2.400 90.800 0.103 1.734 
-0.000 0.085 -0.000 -0.034 0.083 -0.093 -0.034 -2.400 90.400 0.103 1.807 
-0.000 0.061 -0.000 -0.032 0.063 -0.071 -0.022 -2.200 89.800 0.103 1.880 
-0.000 0.022 -0.000 -0.017 0.027 -0.068 -0.007 -2.000 89.200 0.103 1.954 
-0.000 -0.012 -0.000 -0.020 0.002 -0.051 0.010 -1.600 88.400 0.103 2.051 
-0.000 -0.039 -0.000 -0.020 -0.020 -0.029 0.024 -1.400 87.600 0.105 2.149 
-0.000 -0.068 -0.000 -0.010 -0.046 -0.029 0.034 -1.200 86.800 0.105 2.247 
-0.000 -0.081 -0.000 -0.002 -0.059 -0.022 0.039 -1.000 86.200 0.107 2.344 
-0.000 -0.098 -0.000 0.002 -0.073 -0.017 0.046 -1.000 85.800 0.107 2.452 
-0.000 -0.093 -0.000 -0.000 -0.068 -0.012 0.044 -1.000 85.200 0.105 2.559 
-0.000 -0.105 -0.000 -0.002 -0.076 -0.010 0.051 -1.000 85.000 0.105 2.667 
-0.000 -0.100 -0.000 -0.002 -0.073 -0.012 0.049 -1.200 84.800 0.103 2.774 
-0.000 -0.105 -0.000 0.005 -0.081 -0.015 0.049 -1.200 84.400 0.103 2.877 
-0.000 0.012 -0.000 -0.032 0.027 -0.078 0.002 -1.400 84.200 0.103 2.979 
-0.000 -0.081 -0.000 0.037 -0.078 -0.042 0.027 -1.600 83.600 0.103 3.082 
-0.000 -0.193 -0.000 0.002 -0.144 0.024 0.093 -1.800 83.000 0.103 3.184 
-0.000 -0.232 -0.000 -0.010 -0.168 0.059 0.117 -1.800 82.600 0.103 3.267 
-0.000 -0.110 -0.000 -0.022 -0.071 -0.002 0.061 -2.000 82.200 0.103 3.350 
-0.000 -0.117 -0.000 -0.039 -0.068 -0.007 0.068 -2.000 82.000 0.103 3.433 
-0.000 -0.125 -0.000 -0.051 -0.066 -0.022 0.078 -2.200 82.000 0.103 3.516 
-0.000 -0.151 -0.000 -0.068 -0.078 -0.024 0.095 -2.200 82.000 0.103 3.575 
-0.000 -0.188 -0.000 -0.076 -0.103 -0.000 0.117 -2.000 82.000 0.103 3.634 
-0.000 -0.215 -0.000 -0.100 -0.110 0.017 0.139 -2.000 82.000 0.100 3.692 
-0.000 -0.222 -0.000 -0.151 -0.090 0.002 0.159 -2.000 82.000 0.098 3.751 
-0.000 -0.256 -0.000 -0.178 -0.103 -0.090 0.186 -1.800 82.000 0.098 3.785 
-0.000 -0.278 -0.000 -0.200 -0.107 -0.190 0.203 -1.800 82.000 0.098 3.819 
-0.000 -0.291 -0.000 -0.225 -0.105 -0.361 0.217 -1.800 82.000 0.098 3.853 
-0.000 -0.276 -0.000 -0.256 -0.078 -0.505 0.222 -1.800 82.200 0.098 3.888 
-0.000 -0.278 -0.000 -0.252 -0.083 -0.640 0.220 -1.800 82.600 0.098 3.902 
-0.000 -0.269 -0.000 -0.225 -0.088 -0.911 0.208 -2.000 83.000 0.098 3.917 
-0.000 -0.254 -0.000 -0.220 -0.081 -1.223 0.198 -2.000 83.600 0.098 3.932 
-0.000 -0.274 -0.000 -0.161 -0.125 -1.304 0.188 -2.200 84.000 0.095 3.946 
-0.000 -0.217 -0.000 -0.117 -0.103 -1.197 0.147 -2.200 84.400 0.095 3.941 
-0.000 -0.210 -0.000 -0.081 -0.117 -1.053 0.129 -2.400 84.600 0.095 3.937 
-0.000 -0.195 -0.000 -0.024 -0.134 -1.031 0.103 -2.400 84.600 0.095 3.932 
-0.000 -0.173 -0.000 0.027 -0.142 -0.911 0.076 -2.200 84.600 0.095 3.927 
-0.000 -0.178 -0.000 0.090 -0.178 -0.762 0.056 -2.200 84.400 0.095 3.897 
-0.000 -0.166 -0.000 0.073 -0.161 -0.591 0.056 -2.000 84.000 0.095 3.868 
-0.000 -0.144 -0.000 0.054 -0.134 -0.437 0.051 -1.800 83.600 0.098 3.839 
-0.000 -0.156 -0.000 0.042 -0.137 -0.293 0.061 -1.600 83.200 0.098 3.810 
-0.000 -0.147 -0.000 0.022 -0.120 -0.193 0.063 -1.400 82.400 0.098 3.770 
-0.000 -0.110 -0.000 -0.002 -0.081 -0.107 0.054 -1.400 81.800 0.098 3.731 
-0.000 -0.076 -0.000 -0.012 -0.049 -0.066 0.039 -1.400 81.000 0.098 3.692 
-0.000 -0.059 -0.000 -0.010 -0.039 -0.029 0.029 -1.200 80.400 0.098 3.653 
-0.000 -0.051 -0.000 -0.000 -0.037 -0.017 0.024 -1.400 79.800 0.100 3.600 
-0.000 -0.054 -0.000 -0.000 -0.039 -0.000 0.024 -1.400 79.000 0.100 3.546 
-0.000 -0.056 -0.000 0.007 -0.044 0.015 0.024 -1.600 78.400 0.100 3.492 
-0.000 -0.056 -0.000 0.007 -0.044 0.015 0.024 -1.600 77.800 0.103 3.438 
-0.000 -0.054 -0.000 0.010 -0.044 0.012 0.022 -1.600 77.200 0.103 3.375 
-0.000 -0.044 -0.000 0.012 -0.039 0.024 0.015 -1.800 76.400 0.103 3.311 
-0.000 -0.046 -0.000 0.007 -0.037 0.027 0.020 -1.800 75.800 0.103 3.248 
-0.000 -0.046 -0.000 0.015 -0.042 0.024 0.017 -2.000 75.400 0.103 3.184 
-0.000 -0.056 -0.000 0.022 -0.051 0.029 0.020 -2.000 75.000 0.103 3.116 
-0.000 -0.049 -0.000 0.010 -0.042 0.027 0.020 -2.000 74.800 0.103 3.048 
-0.000 -0.042 -0.000 0.017 -0.039 0.027 0.012 -2.200 74.600 0.100 2.979 
-0.000 -0.042 -0.000 0.015 -0.037 0.022 0.015 -2.200 74.400 0.098 2.911 
-0.000 -0.049 -0.000 0.022 -0.046 0.022 0.015 -2.400 74.200 0.100 2.852 
-0.000 -0.029 -0.000 0.017 -0.029 0.022 0.007 -2.400 74.000 0.100 2.794 
-0.000 -0.029 -0.000 0.007 -0.024 0.020 0.010 -2.400 73.800 0.100 2.735 
-0.000 -0.034 -0.000 0.010 -0.029 0.017 0.012 -2.200 73.600 0.103 2.676 
-0.000 -0.022 -0.000 0.017 -0.024 0.015 0.002 -2.000 73.600 0.103 2.628 
-0.000 -0.015 -0.000 0.017 -0.020 0.020 -0.000 -2.000 73.600 0.103 2.579 
-0.000 -0.010 -0.000 0.005 -0.010 0.015 -0.000 -1.800 73.800 0.103 2.530 
-0.000 -0.020 -0.000 0.017 -0.022 0.012 0.002 -1.600 74.000 0.103 2.481 
-0.000 -0.010 -0.000 0.012 -0.012 0.010 -0.002 -1.600 74.200 0.103 2.452 
-0.000 0.005 -0.000 0.005 0.002 0.005 -0.007 -1.400 74.600 0.103 2.422 
-0.000 0.020 -0.000 0.007 0.012 0.010 -0.015 -1.400 75.000 0.103 2.393 
-0.000 0.010 -0.000 0.007 0.005 0.005 -0.010 -1.400 75.400 0.103 2.364 
-0.000 0.017 -0.000 0.007 0.010 0.007 -0.012 -1.400 76.200 0.103 2.344 
-0.000 0.012 -0.000 0.005 0.007 0.007 -0.010 -1.600 77.000 0.103 2.325 
-0.000 0.024 -0.000 0.002 0.017 0.007 -0.015 -1.600 78.200 0.103 2.305 
-0.000 0.029 -0.000 0.002 0.022 -0.000 -0.017 -1.800 79.600 0.103 2.286 
-0.000 0.034 -0.000 -0.010 0.032 -0.000 -0.017 -1.800 81.400 0.103 2.281 
-0.000 0.061 -0.000 0.005 0.044 -0.000 -0.034 -2.000 83.400 0.105 2.276 
-0.000 0.054 -0.000 -0.005 0.044 -0.000 -0.027 -2.000 85.600 0.105 2.271 
-0.000 0.051 -0.000 -0.000 0.039 0.005 -0.027 -2.000 88.000 0.107 2.266 
-0.000 0.054 -0.000 0.007 0.037 -0.000 -0.032 -2.200 90.200 0.107 2.271 
-0.000 0.059 -0.000 0.007 0.042 0.005 -0.034 -2.200 92.600 0.107 2.276 
-0.000 0.073 -0.000 0.002 0.054 -0.000 -0.039 -2.200 94.800 0.107 2.281 
-0.000 0.073 -0.000 0.010 0.051 0.005 -0.042 -2.200 97.000 0.107 2.286 
-0.000 0.085 -0.000 0.005 0.063 0.002 -0.046 -2.200 98.800 0.107 2.286 
-0.000 0.100 -0.000 0.007 0.073 0.012 -0.054 -2.200 100.800 0.110 2.286 
-0.000 0.103 -0.000 -0.000 0.078 0.010 -0.054 -2.200 102.400 0.110 2.286 
-0.000 0.110 -0.000 0.012 0.078 0.015 -0.061 -2.000 104.000 0.112 2.286 
-0.000 0.115 -0.000 0.015 0.081 0.020 -0.063 -2.000 105.400 0.115 2.286 
-0.000 0.129 -0.000 0.010 0.093 0.022 -0.071 -2.000 106.800 0.115 2.286 
-0.000 0.151 -0.000 0.002 0.112 0.027 -0.078 -2.000 107.600 0.115 2.286 
-0.000 0.151 -0.000 0.012 0.107 0.034 -0.083 -1.800 108.600 0.117 2.286 
-0.000 0.161 -0.000 0.017 0.112 0.039 -0.088 -1.800 109.200 0.117 2.276 
-0.000 0.173 -0.000 0.015 0.125 0.051 -0.093 -1.800 109.600 0.117 2.266 
-0.000 0.188 -0.000 0.007 0.139 0.061 -0.098 -1.600 110.000 0.115 2.256 
-0.000 0.195 -0.000 0.012 0.142 0.066 -0.105 -1.600 110.200 0.112 2.247 
-0.000 0.198 -0.000 0.015 0.142 0.071 -0.105 -1.600 110.000 0.112 2.237 
-0.000 0.215 -0.000 0.007 0.159 0.085 -0.112 -1.600 110.000 0.112 2.227 
-0.000 0.222 -0.000 0.002 0.166 0.090 -0.115 -1.600 109.600 0.112 2.217 
-0.000 0.222 -0.000 0.002 0.166 0.093 -0.115 -1.400 109.200 0.112 2.208 
-0.000 0.215 -0.000 0.007 0.159 0.098 -0.112 -1.600 108.800 0.112 2.198 
-0.000 0.232 -0.000 -0.005 0.178 0.107 -0.117 -1.600 108.200 0.110 2.188 
-0.000 0.234 -0.000 -0.000 0.176 0.115 -0.120 -1.600 107.600 0.110 2.178 
-0.000 0.230 -0.000 -0.007 0.176 0.110 -0.115 -1.600 107.000 0.107 2.168 
-0.000 0.217 -0.000 -0.010 0.168 0.115 -0.107 -1.800 106.400 0.107 2.149 
-0.000 0.212 -0.000 -0.010 0.166 0.115 -0.105 -1.800 105.800 0.107 2.129 
-0.000 0.195 -0.000 -0.012 0.154 0.112 -0.095 -1.800 105.200 0.107 2.110 
-0.000 0.181 -0.000 -0.017 0.144 0.105 -0.088 -2.000 104.400 0.107 2.090 
-0.000 0.171 -0.000 -0.024 0.142 0.095 -0.081 -2.000 103.800 0.105 2.076 
-0.000 0.149 -0.000 -0.027 0.127 0.103 -0.068 -2.000 103.200 0.103 2.061 
-0.000 0.132 -0.000 -0.029 0.115 0.095 -0.059 -2.000 102.800 0.103 2.046 
-0.000 0.110 -0.000 -0.027 0.098 0.078 -0.049 -2.000 102.200 0.098 2.032 
-0.000 0.095 -0.000 -0.024 0.085 0.071 -0.042 -2.000 102.000 0.098 2.007 
-0.000 0.066 -0.000 -0.029 0.066 0.063 -0.024 -2.000 101.800 0.098 1.983 
-0.000 0.051 -0.000 -0.029 0.054 0.051 -0.017 -2.000 101.600 0.098 1.958 
-0.000 0.037 -0.000 -0.027 0.042 0.042 -0.012 -1.800 101.600 0.098 1.934 
-0.000 0.007 -0.000 -0.017 0.015 0.039 -0.000 -1.800 101.400 0.095 1.910 
-0.000 -0.002 -0.000 -0.024 0.012 0.029 0.007 -1.800 101.200 0.090 1.885 
-0.000 -0.010 -0.000 -0.027 0.007 0.022 0.012 -1.800 100.800 0.088 1.861 
-0.000 -0.020 -0.000 -0.022 -0.002 0.015 0.015 -1.800 100.200 0.083 1.836 
-0.000 -0.037 -0.000 -0.020 -0.017 0.017 0.022 -1.800 99.400 0.083 1.812 
-0.000 -0.034 -0.000 -0.022 -0.015 0.012 0.022 -1.600 98.400 0.083 1.788 
-0.000 -0.039 -0.000 -0.020 -0.020 0.015 0.024 -1.800 97.400 0.083 1.763 
-0.000 -0.051 -0.000 -0.015 -0.029 0.007 0.029 -1.800 96.200 0.081 1.739 
-0.000 -0.059 -0.000 -0.015 -0.037 0.005 0.032 -1.800 95.000 0.078 1.719 
-0.000 -0.056 -0.000 -0.012 -0.034 0.010 0.029 -2.000 93.600 0.076 1.700 
-0.000 -0.063 -0.000 -0.015 -0.039 0.005 0.034 -2.000 91.800 0.073 1.680 
-0.000 -0.059 -0.000 -0.020 -0.034 0.010 0.034 -2.000 90.000 0.071 1.661 
-0.000 -0.066 -0.000 -0.012 -0.042 0.007 0.034 -2.000 87.800 0.068 1.636 
-0.000 -0.066 -0.000 -0.015 -0.042 0.010 0.037 -1.800 85.800 0.068 1.612 
-0.000 -0.068 -0.000 -0.022 -0.039 0.012 0.039 -1.800 84.000 0.068 1.587 
-0.000 -0.068 -0.000 -0.010 -0.046 0.010 0.034 -1.600 82.400 0.066 1.563 
-0.000 -0.078 -0.000 -0.010 -0.054 0.007 0.039 -1.600 81.200 0.063 1.543 
-0.000 -0.078 -0.000 -0.012 -0.051 0.012 0.042 -1.600 80.200 0.061 1.524 
-0.000 -0.081 -0.000 -0.010 -0.054 0.022 0.042 -1.600 79.600 0.059 1.504 
-0.000 -0.088 -0.000 -0.012 -0.059 0.022 0.046 -1.600 79.200 0.056 1.485 
-0.000 -0.093 -0.000 -0.005 -0.066 0.017 0.046 -1.800 79.200 0.056 1.465 
-0.000 -0.090 -0.000 -0.000 -0.066 0.022 0.044 -1.800 79.000 0.056 1.446 
-0.000 -0.090 -0.000 -0.002 -0.066 0.020 0.044 -1.800 79.000 0.056 1.426 
-0.000 -0.095 -0.000 -0.005 -0.068 0.022 0.046 -1.800 79.200 0.056 1.407 
-0.000 -0.093 -0.000 -0.000 -0.068 0.020 0.044 -1.600 80.000 0.054 1.382 
-0.000 -0.100 -0.000 0.002 -0.076 0.027 0.046 -1.600 80.800 0.054 1.358 
-0.000 -0.093 -0.000 -0.002 -0.068 0.032 0.044 -1.600 82.400 0.054 1.333 
-0.000 -0.088 -0.000 -0.010 -0.061 0.032 0.044 -1.400 84.200 0.051 1.309 
-0.000 -0.083 -0.000 -0.010 -0.056 0.051 0.042 -1.400 86.200 0.051 1.289 
-0.000 -0.076 -0.000 -0.017 -0.046 0.071 0.042 -1.400 88.000 0.051 1.270 
-0.000 -0.063 -0.000 -0.027 -0.034 0.093 0.039 -1.200 89.200 0.051 1.250 
-0.000 -0.046 -0.000 -0.029 -0.020 0.117 0.032 -1.200 90.400 0.051 1.231 
-0.000 -0.042 -0.000 -0.029 -0.015 0.125 0.029 -1.000 90.800 0.051 1.221 
-0.000 -0.022 -0.000 -0.037 0.002 0.105 0.022 -0.800 91.000 0.051 1.211 
-0.000 0.007 -0.000 -0.051 0.032 0.015 0.012 -0.800 91.000 0.051 1.201 
-0.000 0.012 -0.000 -0.061 0.042 -0.049 0.012 -0.600 91.200 0.051 1.192 
-0.000 0.017 -0.000 -0.056 0.042 -0.073 0.007 -0.600 91.000 0.051 1.201 
-0.000 0.029 -0.000 -0.059 0.051 -0.088 0.002 -0.800 91.000 0.049 1.211 
-0.000 0.049 -0.000 -0.063 0.068 -0.090 -0.005 -1.000 91.000 0.049 1.221 
-0.000 0.051 -0.000 -0.056 0.068 -0.103 -0.010 -1.200 90.800 0.046 1.231 
-0.000 0.066 -0.000 -0.056 0.078 -0.115 -0.017 -1.600 90.400 0.046 1.270 
-0.000 0.093 -0.000 -0.051 0.095 -0.129 -0.032 -1.800 90.200 0.046 1.309 
-0.000 0.103 -0.000 -0.049 0.103 -0.137 -0.037 -2.000 89.400 0.046 1.348 
-0.000 0.100 -0.000 -0.039 0.095 -0.134 -0.039 -2.000 88.600 0.046 1.387 
-0.000 0.083 -0.000 -0.037 0.081 -0.122 -0.032 -2.000 87.800 0.044 1.460 
-0.000 0.066 -0.000 -0.034 0.068 -0.100 -0.024 -1.800 87.000 0.042 1.534 
-0.000 0.046 -0.000 -0.020 0.046 -0.066 -0.020 -1.600 86.200 0.039 1.607 
-0.000 0.015 -0.000 -0.010 0.017 -0.046 -0.007 -1.400 85.200 0.037 1.680 
-0.000 -0.024 -0.000 0.002 -0.020 -0.039 0.010 -1.400 84.600 0.037 1.783 
-0.000 -0.059 -0.000 -0.005 -0.042 -0.020 0.029 -1.400 84.000 0.037 1.885 
-0.000 -0.095 -0.000 -0.002 -0.068 -0.000 0.046 -1.600 83.600 0.037 1.988 
-0.000 -0.120 -0.000 0.017 -0.098 0.005 0.051 -1.800 83.200 0.037 2.090 
-0.000 -0.144 -0.000 0.022 -0.117 0.005 0.063 -2.000 83.000 0.037 2.208 
-0.000 -0.142 -0.000 0.015 -0.112 0.020 0.063 -2.400 82.800 0.034 2.325 
-0.000 -0.147 -0.000 0.020 -0.120 0.022 0.063 -2.400 82.600 0.034 2.442 
-0.000 -0.161 -0.000 0.017 -0.129 0.020 0.073 -2.600 82.600 0.032 2.559 
-0.000 -0.149 -0.000 0.022 -0.122 0.012 0.066 -2.600 82.600 0.029 2.676 
-0.000 -0.134 -0.000 0.022 -0.110 0.010 0.059 -2.600 82.600 0.027 2.794 
-0.000 -0.190 -0.000 -0.071 -0.107 0.073 0.117 -2.600 82.600 0.024 2.911 
-0.000 -0.149 -0.000 0.059 -0.139 -0.002 0.054 -2.600 82.800 0.022 3.028 
-0.000 -0.320 -0.000 0.017 -0.247 0.105 0.151 -2.600 82.800 0.022 3.131 
-0.000 -0.239 -0.000 -0.000 -0.178 0.066 0.117 -2.600 83.000 0.022 3.233 
-0.000 -0.178 -0.000 0.002 -0.134 0.032 0.085 -2.600 82.800 0.022 3.336 
-0.000 -0.186 -0.000 -0.024 -0.127 0.029 0.098 -2.800 82.800 0.022 3.438 
-0.000 -0.193 -0.000 -0.044 -0.122 0.017 0.110 -2.800 82.600 0.022 3.516 
-0.000 -0.217 -0.000 -0.056 -0.134 0.010 0.125 -3.000 82.200 0.020 3.595 
-0.000 -0.237 -0.000 -0.066 -0.144 0.024 0.139 -3.000 81.800 0.020 3.673 
-0.000 -0.264 -0.000 -0.100 -0.147 0.042 0.164 -3.000 81.400 0.017 3.751 
-0.000 -0.293 -0.000 -0.129 -0.154 0.039 0.188 -3.000 80.800 0.015 3.834 
-0.000 -0.317 -0.000 -0.159 -0.159 -0.059 0.210 -3.000 80.200 0.015 3.917 
-0.000 -0.349 -0.000 -0.181 -0.171 -0.139 0.232 -2.800 79.600 0.012 4.000 
-0.000 -0.361 -0.000 -0.212 -0.164 -0.317 0.249 -2.600 79.000 0.010 4.083 
-0.000 -0.322 -0.000 -0.244 -0.120 -0.481 0.239 -2.200 78.400 0.010 4.093 
-0.000 -0.325 -0.000 -0.232 -0.127 -0.603 0.237 -2.000 77.800 0.010 4.103 
-0.000 -0.337 -0.000 -0.200 -0.151 -0.872 0.232 -1.800 77.600 0.010 4.112 
-0.000 -0.349 -0.000 -0.181 -0.171 -1.160 0.232 -1.600 77.400 0.010 4.122 
-0.000 -0.366 -0.000 -0.117 -0.215 -1.241 0.220 -1.600 77.400 0.010 4.112 
-0.000 -0.310 -0.000 -0.078 -0.193 -1.136 0.178 -1.600 77.400 0.010 4.103 
-0.000 -0.315 -0.000 -0.037 -0.217 -0.982 0.168 -1.600 77.600 0.010 4.093 
-0.000 -0.300 -0.000 0.020 -0.234 -0.969 0.142 -1.400 78.000 0.010 4.083 
-0.000 -0.274 -0.000 0.073 -0.242 -0.830 0.110 -1.400 78.400 0.010 4.054 
-0.000 -0.249 -0.000 0.112 -0.242 -0.689 0.085 -1.400 78.800 0.010 4.024 
-0.000 -0.217 -0.000 0.088 -0.205 -0.532 0.078 -1.400 79.200 0.012 3.995 
