I II III aVR aVL aVF V1 AO SPO2
0.017 -0.015 -0.049 0.007 0.024 -0.022 -0.022 -8.000 2.198 
0.027 -0.010 -0.049 -0.002 0.032 -0.022 -0.022 -8.000 2.183 
0.017 0.012 -0.020 -0.007 0.012 0.005 -0.027 -7.800 2.168 
0.007 0.017 -0.007 -0.002 -0.000 0.015 -0.024 -7.800 2.159 
0.007 0.010 -0.010 -0.002 0.002 0.007 -0.015 -7.800 2.149 
0.002 0.007 -0.012 0.005 -0.000 0.007 -0.022 -7.800 2.139 
-0.002 0.007 -0.015 0.010 -0.005 0.010 -0.027 -7.800 2.129 
0.002 0.005 -0.020 0.007 -0.000 0.005 -0.027 -7.800 2.120 
0.002 -0.002 -0.027 0.012 0.005 -0.002 -0.024 -7.800 2.110 
0.005 -0.005 -0.034 0.012 0.007 -0.007 -0.020 -7.800 2.100 
0.007 -0.012 -0.032 0.010 0.015 -0.015 -0.017 -7.800 2.090 
-0.002 -0.012 -0.029 0.017 0.005 -0.010 -0.020 -7.800 2.085 
0.010 0.002 -0.027 0.005 0.010 -0.002 -0.022 -7.800 2.081 
0.010 0.007 -0.022 0.002 0.007 0.002 -0.022 -7.800 2.076 
0.005 0.002 -0.020 0.005 0.005 -0.000 -0.017 -7.800 2.071 
0.007 0.007 -0.022 0.005 0.005 0.005 -0.015 -7.800 2.066 
0.007 -0.005 -0.032 0.010 0.010 -0.007 -0.012 -8.000 2.061 
0.007 -0.000 -0.027 0.007 0.007 -0.002 -0.017 -8.000 2.056 
0.010 0.015 -0.012 -0.002 0.002 0.010 -0.017 -8.000 2.051 
0.012 0.022 -0.012 -0.005 0.002 0.017 -0.020 -8.000 2.042 
0.015 0.015 -0.022 -0.002 0.007 0.007 -0.017 -8.000 2.032 
-0.005 0.002 -0.017 0.015 -0.005 0.005 0.005 -8.000 2.022 
-0.012 -0.022 -0.027 0.027 -0.000 -0.015 0.042 -8.000 2.012 
-0.017 -0.042 -0.039 0.037 0.005 -0.032 0.068 -8.000 1.998 
-0.022 -0.032 -0.022 0.034 -0.005 -0.020 0.066 -7.800 1.983 
-0.012 -0.012 -0.020 0.022 -0.005 -0.005 0.042 -7.800 1.968 
0.029 0.056 0.007 -0.032 0.002 0.042 0.015 -7.800 1.954 
0.151 0.164 -0.002 -0.149 0.071 0.088 -0.024 -7.800 1.939 
0.337 0.291 -0.059 -0.308 0.193 0.122 -0.056 -7.800 1.924 
0.579 0.479 -0.110 -0.523 0.339 0.190 -0.105 -7.800 1.910 
0.806 0.625 -0.195 -0.708 0.493 0.222 -0.230 -8.000 1.895 
0.918 0.720 -0.210 -0.813 0.559 0.261 -0.403 -8.000 1.885 
0.769 0.767 -0.020 -0.759 0.386 0.383 -0.430 -8.000 1.875 
0.205 0.867 0.654 -0.532 -0.227 0.764 -0.247 -8.000 1.866 
-0.244 0.911 1.140 -0.325 -0.698 1.033 -0.183 -8.000 1.856 
-0.488 0.821 1.284 -0.154 -0.899 1.065 -0.090 -8.000 1.846 
-0.510 0.591 1.089 -0.034 -0.806 0.847 -0.122 -7.800 1.836 
-0.498 0.339 0.828 0.085 -0.667 0.589 -0.183 -7.800 1.827 
-0.405 0.156 0.547 0.132 -0.484 0.359 -0.200 -7.800 1.817 
-0.254 0.120 0.359 0.076 -0.313 0.247 -0.193 -7.800 1.802 
-0.193 0.068 0.247 0.071 -0.227 0.166 -0.139 -7.800 1.788 
-0.149 0.005 0.147 0.076 -0.151 0.081 -0.078 -7.800 1.773 
-0.088 0.015 0.085 0.046 -0.095 0.059 -0.063 -7.800 1.758 
-0.037 0.022 0.049 0.012 -0.046 0.042 -0.066 -7.800 1.748 
-0.012 0.020 0.020 0.002 -0.022 0.027 -0.042 -7.800 1.739 
-0.015 0.007 0.015 0.007 -0.017 0.015 -0.029 -7.800 1.729 
-0.007 0.015 0.007 0.005 -0.015 0.020 -0.007 -7.800 1.719 
-0.007 0.005 -0.005 0.010 -0.010 0.010 -0.000 -7.800 1.700 
0.007 -0.002 -0.020 0.002 0.010 -0.005 -0.012 -7.800 1.680 
-0.007 -0.012 -0.015 0.015 -0.000 -0.007 -0.000 -7.800 1.661 
-0.002 -0.007 -0.017 0.012 0.002 -0.005 -0.000 -7.800 1.641 
-0.000 -0.002 -0.015 0.007 0.002 -0.002 -0.000 -7.800 1.626 
0.017 0.015 -0.015 -0.010 0.010 0.007 -0.005 -7.800 1.612 
0.005 0.005 -0.012 0.002 0.002 0.002 0.002 -7.800 1.597 
0.002 0.007 -0.012 0.005 -0.000 0.007 0.005 -7.800 1.582 
0.002 -0.000 -0.020 0.007 0.002 -0.000 -0.002 -7.800 1.563 
0.002 -0.005 -0.020 0.007 0.005 -0.005 0.012 -8.000 1.543 
-0.000 0.010 -0.005 0.002 -0.005 0.010 0.012 -8.000 1.524 
-0.002 0.022 0.007 -0.000 -0.012 0.024 0.010 -8.000 1.504 
-0.005 0.020 0.002 0.005 -0.015 0.022 0.007 -8.000 1.485 
-0.000 0.002 -0.012 0.007 -0.000 0.002 0.002 -8.000 1.465 
0.007 -0.002 -0.017 0.002 0.010 -0.005 0.010 -8.000 1.446 
0.002 -0.020 -0.034 0.015 0.012 -0.020 0.017 -8.000 1.426 
-0.002 -0.032 -0.044 0.024 0.015 -0.029 0.020 -8.000 1.411 
-0.002 -0.022 -0.037 0.022 0.010 -0.020 0.015 -7.800 1.397 
0.015 0.032 0.002 -0.015 -0.000 0.024 0.007 -8.000 1.382 
0.010 0.056 0.032 -0.024 -0.017 0.051 0.017 -8.000 1.368 
0.007 0.066 0.034 -0.024 -0.024 0.063 0.017 -8.000 1.358 
0.012 0.066 0.039 -0.032 -0.020 0.061 0.002 -8.000 1.348 
-0.002 0.056 0.039 -0.017 -0.029 0.059 0.012 -8.000 1.338 
0.002 0.032 0.012 -0.007 -0.012 0.032 0.007 -8.000 1.328 
0.012 0.022 -0.007 -0.007 0.002 0.017 0.010 -8.000 1.319 
0.012 0.037 0.002 -0.012 -0.005 0.032 0.007 -8.000 1.309 
0.007 0.056 0.032 -0.022 -0.020 0.054 0.022 -8.000 1.299 
0.007 0.063 0.039 -0.027 -0.024 0.061 0.015 -8.000 1.289 
0.002 0.039 0.020 -0.012 -0.017 0.039 0.015 -8.000 1.275 
0.010 0.029 -0.000 -0.010 -0.005 0.024 0.015 -8.000 1.260 
0.012 0.034 0.005 -0.015 -0.005 0.029 0.020 -7.800 1.245 
0.012 0.020 -0.010 -0.007 0.002 0.015 0.029 -7.800 1.231 
0.017 0.029 -0.012 -0.010 0.002 0.022 0.027 -7.800 1.211 
0.012 0.056 0.024 -0.024 -0.015 0.051 0.020 -7.800 1.192 
0.017 0.093 0.061 -0.046 -0.029 0.085 0.027 -7.800 1.172 
0.022 0.107 0.068 -0.056 -0.032 0.098 0.024 -7.800 1.153 
0.015 0.105 0.071 -0.049 -0.037 0.098 0.027 -7.800 1.133 
0.032 0.110 0.066 -0.063 -0.022 0.095 0.020 -7.800 1.114 
0.010 0.088 0.063 -0.042 -0.034 0.083 0.032 -7.800 1.094 
0.024 0.093 0.049 -0.049 -0.022 0.081 0.027 -7.800 1.074 
0.037 0.103 0.056 -0.063 -0.015 0.085 0.022 -7.800 1.060 
0.032 0.117 0.066 -0.063 -0.027 0.103 0.017 -7.800 1.045 
0.039 0.129 0.078 -0.078 -0.024 0.110 0.012 -7.800 1.031 
0.034 0.129 0.078 -0.073 -0.029 0.112 0.007 -8.000 1.016 
0.044 0.127 0.068 -0.078 -0.020 0.105 0.010 -8.000 1.001 
0.054 0.149 0.081 -0.093 -0.020 0.122 0.005 -8.000 0.987 
0.054 0.151 0.088 -0.098 -0.022 0.125 -0.000 -8.000 0.972 
0.063 0.159 0.088 -0.107 -0.015 0.127 -0.002 -8.000 0.957 
0.056 0.168 0.103 -0.107 -0.027 0.142 -0.012 -8.000 0.947 
0.068 0.178 0.098 -0.117 -0.020 0.144 -0.020 -8.000 0.938 
0.063 0.156 0.085 -0.105 -0.015 0.125 -0.020 -8.000 0.928 
0.063 0.132 0.059 -0.093 -0.002 0.100 -0.024 -8.000 0.918 
0.061 0.100 0.022 -0.071 0.012 0.071 -0.027 -8.000 0.899 
0.051 0.085 0.020 -0.061 0.010 0.061 -0.020 -8.000 0.879 
0.051 0.085 0.020 -0.061 0.010 0.061 -0.020 -8.000 0.860 
0.056 0.103 0.029 -0.071 0.005 0.076 -0.022 -8.000 0.840 
0.049 0.098 0.034 -0.066 -0.000 0.073 -0.032 -8.000 0.811 
0.051 0.115 0.054 -0.078 -0.005 0.090 -0.027 -8.000 0.781 
0.037 0.110 0.056 -0.063 -0.017 0.093 -0.029 -8.000 0.752 
0.024 0.068 0.024 -0.037 -0.010 0.056 -0.027 -8.000 0.723 
0.037 0.054 -0.005 -0.034 0.010 0.037 -0.024 -8.000 0.694 
0.027 0.044 -0.005 -0.024 0.005 0.032 -0.024 -8.000 0.664 
0.027 0.044 0.002 -0.027 0.005 0.032 -0.024 -8.000 0.635 
0.029 0.059 0.007 -0.032 -0.000 0.044 -0.032 -7.800 0.606 
0.032 0.061 0.012 -0.037 0.002 0.046 -0.034 -7.800 0.596 
0.022 0.059 0.027 -0.034 -0.007 0.049 -0.032 -7.800 0.586 
0.015 0.051 0.020 -0.024 -0.010 0.044 -0.022 -7.800 0.576 
0.005 0.042 0.015 -0.012 -0.015 0.039 -0.024 -7.800 0.567 
0.005 0.032 0.007 -0.007 -0.010 0.029 -0.022 -7.800 0.606 
0.002 0.037 0.007 -0.005 -0.015 0.037 -0.017 -7.800 0.645 
0.007 0.034 0.012 -0.012 -0.010 0.032 -0.015 -7.800 0.684 
-0.000 0.034 0.017 -0.007 -0.017 0.034 -0.015 -7.800 0.723 
-0.010 0.042 0.032 -0.005 -0.029 0.046 -0.017 -7.800 0.835 
-0.010 0.034 0.024 -0.002 -0.027 0.039 -0.022 -7.800 0.947 
-0.000 0.022 0.007 -0.002 -0.010 0.022 -0.022 -8.000 1.060 
-0.005 -0.002 -0.010 0.010 -0.002 -0.000 -0.010 -8.000 1.172 
-0.010 -0.005 -0.007 0.015 -0.007 -0.000 -0.007 -8.000 1.348 
-0.027 0.002 0.010 0.022 -0.027 0.017 -0.005 -8.000 1.524 
-0.020 -0.000 0.002 0.020 -0.020 0.010 -0.005 -8.000 1.700 
-0.020 -0.015 -0.015 0.027 -0.012 -0.005 -0.007 -8.000 1.875 
-0.022 -0.032 -0.024 0.034 -0.005 -0.020 -0.010 -8.000 2.095 
-0.020 -0.044 -0.039 0.039 0.002 -0.034 -0.007 -8.000 2.315 
-0.015 -0.017 -0.020 0.024 -0.005 -0.010 -0.012 -8.000 2.535 
-0.015 0.027 0.027 0.002 -0.027 0.034 -0.000 -8.000 2.755 
-0.000 0.066 0.054 -0.027 -0.032 0.066 -0.015 -8.000 2.979 
-0.005 0.083 0.078 -0.034 -0.046 0.085 -0.022 -8.000 3.204 
-0.005 0.073 0.066 -0.027 -0.042 0.076 -0.027 -8.000 3.429 
-0.000 0.049 0.032 -0.015 -0.024 0.049 -0.029 -8.000 3.653 
-0.027 -0.000 0.007 0.024 -0.027 0.015 -0.020 -8.000 3.844 
-0.012 -0.015 -0.024 0.024 -0.005 -0.007 -0.022 -8.000 4.034 
-0.007 -0.012 -0.022 0.020 -0.000 -0.007 -0.015 -8.000 4.225 
-0.000 -0.010 -0.029 0.015 0.005 -0.010 -0.022 -8.000 4.415 
-0.012 -0.010 -0.020 0.022 -0.007 -0.002 -0.017 -7.800 4.523 
-0.015 0.010 0.010 0.010 -0.020 0.017 -0.020 -7.800 4.630 
-0.020 0.022 0.020 0.010 -0.029 0.032 -0.017 -7.800 4.737 
-0.015 0.017 0.010 0.010 -0.022 0.024 -0.024 -7.800 4.845 
-0.024 0.015 0.015 0.017 -0.032 0.027 -0.027 -7.800 4.874 
-0.007 0.032 0.024 -0.005 -0.022 0.037 -0.022 -7.800 4.904 
-0.000 0.034 0.012 -0.005 -0.017 0.034 -0.024 -7.800 4.933 
0.005 0.049 0.032 -0.020 -0.020 0.046 -0.012 -7.800 4.962 
-0.000 0.081 0.066 -0.032 -0.039 0.081 -0.002 -7.800 4.952 
0.012 0.105 0.073 -0.049 -0.039 0.100 -0.000 -7.800 4.943 
0.010 0.098 0.073 -0.046 -0.039 0.093 -0.000 -7.800 4.933 
0.020 0.071 0.037 -0.037 -0.015 0.061 0.005 -7.800 4.923 
0.015 0.061 0.032 -0.029 -0.015 0.054 0.005 -8.000 4.884 
0.032 0.085 0.034 -0.049 -0.010 0.071 -0.000 -8.000 4.845 
0.042 0.122 0.063 -0.073 -0.020 0.103 0.005 -8.000 4.806 
0.039 0.164 0.107 -0.093 -0.042 0.144 -0.000 -8.000 4.767 
0.044 0.195 0.139 -0.112 -0.054 0.173 -0.020 -8.000 4.723 
0.024 0.173 0.132 -0.090 -0.061 0.161 -0.034 -7.800 4.679 
-0.007 0.098 0.085 -0.034 -0.056 0.103 -0.042 -8.000 4.635 
-0.002 0.054 0.037 -0.015 -0.029 0.056 -0.046 -8.000 4.591 
-0.000 0.037 0.015 -0.007 -0.017 0.037 -0.042 -8.000 4.552 
0.020 0.042 0.002 -0.020 -0.000 0.032 -0.059 -8.000 4.513 
0.027 0.034 -0.005 -0.024 0.010 0.022 -0.081 -8.000 4.474 
0.010 0.010 -0.012 -0.002 0.005 0.005 -0.081 -8.000 4.435 
0.002 0.015 -0.000 -0.002 -0.005 0.015 -0.076 -8.000 4.396 
-0.010 0.002 -0.002 0.012 -0.010 0.007 -0.068 -8.000 4.357 
-0.017 -0.012 -0.012 0.024 -0.010 -0.002 -0.054 -8.000 4.317 
-0.022 -0.032 -0.017 0.032 -0.005 -0.020 -0.044 -8.000 4.278 
-0.032 -0.039 -0.022 0.044 -0.012 -0.022 -0.039 -8.000 4.234 
-0.032 -0.044 -0.027 0.046 -0.010 -0.027 -0.037 -7.800 4.190 
-0.012 -0.032 -0.029 0.027 0.005 -0.024 -0.032 -7.800 4.147 
-0.032 -0.010 0.005 0.029 -0.027 0.007 -0.017 -7.800 4.103 
-0.032 -0.005 0.012 0.027 -0.029 0.012 -0.027 -8.000 4.044 
-0.044 -0.005 0.024 0.032 -0.042 0.017 -0.027 -8.000 3.985 
-0.042 -0.024 0.010 0.037 -0.029 -0.002 -0.024 -8.000 3.927 
-0.039 -0.032 -0.005 0.042 -0.022 -0.012 -0.024 -8.000 3.868 
-0.027 -0.010 0.002 0.027 -0.022 0.005 -0.022 -8.000 3.805 
-0.044 -0.000 0.029 0.029 -0.044 0.022 -0.020 -7.800 3.741 
-0.034 -0.000 0.024 0.022 -0.034 0.017 -0.027 -7.800 3.678 
-0.044 -0.005 0.020 0.034 -0.042 0.017 -0.029 -7.800 3.614 
-0.034 0.005 0.024 0.022 -0.037 0.022 -0.027 -7.800 3.541 
-0.049 -0.020 0.020 0.039 -0.039 0.005 -0.022 -7.800 3.468 
-0.051 -0.037 -0.000 0.051 -0.032 -0.010 -0.020 -7.800 3.394 
-0.046 -0.027 0.010 0.042 -0.032 -0.002 -0.012 -8.000 3.321 
-0.046 -0.022 0.012 0.042 -0.034 0.002 -0.020 -8.000 3.248 
-0.037 -0.010 0.010 0.032 -0.032 0.010 -0.020 -8.000 3.175 
-0.027 -0.022 -0.005 0.029 -0.015 -0.007 -0.017 -8.000 3.101 
-0.037 -0.037 -0.010 0.042 -0.017 -0.017 -0.012 -8.000 3.028 
-0.042 -0.029 -0.000 0.042 -0.027 -0.007 -0.015 -8.000 2.969 
-0.037 -0.034 -0.005 0.039 -0.020 -0.015 -0.010 -8.000 2.911 
-0.044 -0.056 -0.020 0.054 -0.015 -0.034 0.010 -8.000 2.852 
-0.063 -0.081 -0.034 0.081 -0.022 -0.049 0.046 -7.800 2.794 
-0.081 -0.093 -0.024 0.093 -0.034 -0.051 0.076 -7.800 2.720 
-0.083 -0.068 0.002 0.083 -0.049 -0.027 0.073 -7.800 2.647 
-0.066 -0.049 0.002 0.066 -0.042 -0.015 0.051 -7.800 2.574 
-0.032 0.012 0.027 0.020 -0.037 0.029 0.029 -8.000 2.501 
0.076 0.122 0.024 -0.088 0.015 0.085 -0.002 -8.000 2.491 
0.261 0.252 -0.027 -0.247 0.137 0.122 -0.039 -8.000 2.481 
0.493 0.422 -0.081 -0.452 0.283 0.176 -0.078 -8.000 2.471 
0.730 0.581 -0.156 -0.652 0.440 0.217 -0.193 -8.000 2.462 
0.864 0.716 -0.164 -0.781 0.508 0.283 -0.379 -8.000 2.466 
0.725 0.755 0.017 -0.733 0.349 0.393 -0.398 -8.000 2.471 
0.181 0.830 0.642 -0.501 -0.234 0.740 -0.234 -8.000 2.476 
-0.286 0.884 1.160 -0.293 -0.728 1.028 -0.156 -8.000 2.481 
-0.545 0.813 1.350 -0.129 -0.950 1.087 -0.054 -8.000 2.491 
-0.581 0.603 1.170 -0.002 -0.882 0.894 -0.054 -7.800 2.501 
-0.540 0.352 0.879 0.100 -0.716 0.623 -0.127 -7.800 2.510 
-0.457 0.149 0.596 0.159 -0.530 0.379 -0.176 -7.800 2.520 
-0.310 0.115 0.408 0.107 -0.366 0.271 -0.178 -7.800 2.530 
-0.225 0.071 0.288 0.081 -0.259 0.183 -0.139 -7.800 2.540 
-0.186 0.010 0.186 0.093 -0.190 0.103 -0.083 -7.800 2.549 
-0.144 -0.010 0.117 0.085 -0.139 0.063 -0.059 -7.800 2.559 
-0.085 0.005 0.076 0.049 -0.088 0.049 -0.059 -8.000 2.569 
-0.046 0.015 0.049 0.022 -0.054 0.039 -0.054 -8.000 2.579 
-0.042 0.010 0.042 0.022 -0.046 0.032 -0.034 -8.000 2.589 
-0.042 0.002 0.029 0.027 -0.042 0.024 -0.015 -8.000 2.598 
-0.034 0.005 0.024 0.022 -0.037 0.022 -0.010 -8.000 2.603 
-0.039 -0.000 0.027 0.027 -0.039 0.020 -0.000 -7.800 2.608 
-0.029 0.007 0.024 0.017 -0.032 0.022 0.005 -7.800 2.613 
-0.032 0.002 0.024 0.020 -0.032 0.020 0.005 -7.800 2.618 
-0.029 0.010 0.022 0.020 -0.034 0.024 0.005 -7.800 2.608 
-0.024 0.007 0.015 0.017 -0.027 0.020 -0.007 -8.000 2.598 
-0.024 -0.007 0.012 0.020 -0.020 0.005 0.002 -8.000 2.589 
-0.027 -0.005 0.010 0.022 -0.024 0.010 -0.002 -8.000 2.579 
-0.024 0.007 0.015 0.017 -0.027 0.020 -0.005 -8.000 2.564 
-0.022 -0.002 0.005 0.020 -0.020 0.010 -0.005 -8.000 2.549 
-0.029 -0.017 0.002 0.029 -0.020 -0.002 -0.002 -8.000 2.535 
-0.029 -0.010 0.007 0.027 -0.024 0.005 -0.000 -8.000 2.520 
-0.029 -0.005 0.012 0.024 -0.027 0.010 -0.000 -8.000 2.501 
-0.024 -0.010 0.007 0.022 -0.020 0.002 -0.002 -8.000 2.481 
-0.020 -0.002 0.007 0.017 -0.017 0.007 -0.002 -8.000 2.462 
-0.022 0.002 0.012 0.017 -0.022 0.015 0.005 -8.000 2.442 
-0.020 0.007 0.012 0.015 -0.022 0.017 0.005 -8.000 2.418 
-0.020 0.002 0.005 0.017 -0.020 0.012 -0.000 -8.200 2.393 
-0.022 -0.005 0.007 0.020 -0.020 0.007 0.005 -8.200 2.369 
-0.029 -0.002 0.012 0.024 -0.027 0.012 0.007 -8.000 2.344 
-0.022 0.007 0.012 0.017 -0.024 0.020 0.005 -8.000 2.320 
-0.015 -0.000 0.007 0.012 -0.015 0.007 0.002 -8.000 2.295 
-0.027 -0.002 0.010 0.022 -0.024 0.012 0.012 -8.000 2.271 
-0.032 0.002 0.024 0.020 -0.032 0.020 0.017 -7.800 2.247 
-0.029 0.007 0.024 0.017 -0.032 0.022 0.007 -7.800 2.227 
-0.022 0.002 0.015 0.015 -0.022 0.015 0.012 -7.800 2.208 
-0.020 -0.000 0.015 0.012 -0.020 0.010 0.017 -7.800 2.188 
-0.024 0.012 0.022 0.015 -0.029 0.024 0.020 -7.800 2.168 
-0.017 0.010 0.020 0.007 -0.022 0.020 0.020 -7.800 2.149 
-0.012 0.007 0.015 0.005 -0.015 0.015 0.020 -7.600 2.129 
-0.015 0.005 0.015 0.007 -0.017 0.012 0.027 -7.600 2.110 
-0.020 0.012 0.024 0.007 -0.024 0.022 0.034 -7.600 2.090 
-0.015 0.020 0.027 0.002 -0.024 0.027 0.032 -7.800 2.071 
-0.012 0.010 0.012 0.007 -0.017 0.017 0.029 -7.800 2.051 
-0.015 0.012 0.020 0.005 -0.020 0.020 0.039 -7.800 2.032 
-0.017 0.027 0.037 -0.000 -0.029 0.037 0.039 -7.800 2.012 
-0.015 0.034 0.039 -0.005 -0.032 0.042 0.039 -7.800 1.988 
-0.010 0.032 0.029 -0.005 -0.024 0.037 0.042 -7.800 1.963 
-0.010 0.029 0.029 -0.005 -0.024 0.034 0.042 -7.800 1.939 
-0.015 0.046 0.051 -0.010 -0.037 0.054 0.042 -7.800 1.915 
-0.010 0.059 0.059 -0.020 -0.039 0.063 0.039 -8.000 1.895 
-0.002 0.056 0.051 -0.022 -0.029 0.059 0.037 -8.000 1.875 
0.002 0.059 0.051 -0.027 -0.027 0.059 0.042 -8.000 1.856 
0.002 0.066 0.054 -0.029 -0.029 0.066 0.042 -8.200 1.836 
0.017 0.078 0.051 -0.042 -0.022 0.071 0.034 -8.200 1.812 
0.017 0.073 0.051 -0.042 -0.020 0.066 0.032 -8.200 1.788 
0.012 0.073 0.054 -0.039 -0.024 0.068 0.032 -8.200 1.763 
0.017 0.081 0.054 -0.044 -0.022 0.073 0.027 -8.200 1.739 
0.027 0.085 0.049 -0.051 -0.015 0.073 0.020 -8.200 1.719 
0.029 0.081 0.044 -0.051 -0.010 0.066 0.015 -8.200 1.700 
0.024 0.078 0.046 -0.046 -0.015 0.066 0.015 -8.200 1.680 
0.017 0.081 0.054 -0.044 -0.022 0.073 0.010 -8.200 1.661 
0.020 0.078 0.049 -0.044 -0.020 0.068 0.005 -8.200 1.646 
0.012 0.059 0.039 -0.032 -0.017 0.054 -0.000 -8.200 1.631 
0.002 0.056 0.039 -0.022 -0.024 0.056 -0.000 -8.200 1.617 
-0.000 0.051 0.042 -0.020 -0.024 0.051 -0.002 -8.200 1.602 
0.002 0.039 0.027 -0.015 -0.017 0.039 -0.007 -8.200 1.592 
-0.000 0.027 0.017 -0.007 -0.012 0.027 -0.012 -8.000 1.582 
-0.007 0.027 0.022 -0.002 -0.020 0.032 -0.010 -8.000 1.573 
-0.002 0.029 0.024 -0.010 -0.017 0.032 -0.007 -8.000 1.563 
-0.005 0.020 0.015 -0.002 -0.015 0.022 -0.007 -8.000 1.548 
-0.007 0.015 0.010 0.002 -0.015 0.020 -0.012 -8.000 1.534 
-0.012 0.015 0.017 0.005 -0.020 0.022 -0.010 -8.000 1.519 
-0.015 0.005 0.010 0.010 -0.017 0.012 -0.010 -8.000 1.504 
-0.012 -0.005 -0.002 0.015 -0.010 0.002 -0.012 -8.000 1.485 
-0.015 -0.010 -0.005 0.017 -0.010 -0.002 -0.007 -7.800 1.465 
-0.022 -0.005 0.007 0.020 -0.020 0.007 -0.005 -7.800 1.446 
-0.020 -0.005 0.007 0.017 -0.017 0.005 -0.007 -7.800 1.426 
-0.017 -0.012 -0.002 0.020 -0.010 -0.002 -0.005 -7.800 1.402 
-0.024 -0.020 -0.000 0.024 -0.015 -0.007 -0.005 -7.800 1.377 
-0.024 -0.015 0.010 0.020 -0.017 -0.002 -0.000 -7.800 1.353 
-0.027 -0.010 0.012 0.022 -0.022 0.005 0.005 -7.800 1.328 
-0.027 -0.017 0.002 0.027 -0.017 -0.002 0.005 -7.800 1.304 
-0.029 -0.027 -0.000 0.029 -0.015 -0.012 0.005 -7.800 1.280 
-0.027 -0.024 -0.000 0.027 -0.015 -0.010 0.002 -7.800 1.255 
-0.034 -0.027 -0.000 0.034 -0.020 -0.010 0.002 -7.800 1.231 
-0.037 -0.037 -0.007 0.042 -0.017 -0.017 -0.000 -7.800 1.255 
-0.032 -0.039 -0.007 0.037 -0.012 -0.022 -0.000 -7.600 1.280 
-0.037 -0.027 0.002 0.037 -0.022 -0.007 0.002 -7.600 1.304 
-0.034 -0.017 0.010 0.029 -0.024 -0.000 -0.000 -7.600 1.328 
-0.029 -0.020 0.002 0.029 -0.020 -0.005 -0.002 -7.600 1.392 
-0.027 -0.020 0.002 0.027 -0.017 -0.005 -0.007 -7.600 1.455 
-0.027 -0.015 0.007 0.024 -0.020 -0.000 -0.005 -7.600 1.519 
-0.027 -0.017 -0.002 0.029 -0.017 -0.002 -0.015 -7.600 1.582 
-0.024 -0.032 -0.012 0.032 -0.007 -0.020 -0.010 -7.800 1.685 
-0.024 -0.034 -0.012 0.032 -0.007 -0.022 -0.012 -7.800 1.788 
-0.027 -0.022 -0.000 0.027 -0.015 -0.007 -0.012 -7.800 1.890 
-0.020 -0.017 -0.007 0.024 -0.010 -0.007 -0.017 -7.800 1.993 
-0.012 -0.024 -0.015 0.020 -0.000 -0.017 -0.017 -7.800 2.120 
-0.010 -0.024 -0.020 0.020 0.002 -0.020 -0.020 -7.800 2.247 
-0.012 -0.017 -0.012 0.020 -0.002 -0.010 -0.027 -7.800 2.374 
-0.010 -0.015 -0.015 0.017 -0.002 -0.010 -0.034 -7.600 2.501 
-0.005 -0.027 -0.029 0.020 0.010 -0.024 -0.032 -7.800 2.632 
-0.007 -0.027 -0.029 0.022 0.007 -0.022 -0.034 -7.800 2.764 
-0.010 -0.020 -0.022 0.022 -0.000 -0.015 -0.029 -7.800 2.896 
-0.002 -0.017 -0.022 0.015 0.007 -0.015 -0.032 -7.800 3.028 
0.002 -0.015 -0.024 0.010 0.010 -0.015 -0.034 -7.800 3.140 
-0.002 -0.007 -0.015 0.010 0.002 -0.005 -0.032 -7.800 3.253 
-0.002 0.007 -0.002 0.005 -0.005 0.010 -0.022 -7.800 3.365 
-0.002 0.027 0.015 -0.005 -0.015 0.029 -0.012 -7.800 3.477 
0.002 0.032 0.022 -0.012 -0.012 0.032 -0.005 -7.800 3.560 
0.002 0.039 0.024 -0.015 -0.017 0.039 -0.000 -8.000 3.643 
0.012 0.056 0.037 -0.029 -0.015 0.051 0.005 -8.000 3.726 
0.024 0.066 0.032 -0.039 -0.007 0.054 -0.002 -8.000 3.810 
0.027 0.071 0.032 -0.042 -0.007 0.059 -0.007 -8.000 3.849 
0.032 0.093 0.051 -0.056 -0.015 0.078 -0.007 -8.200 3.888 
0.037 0.115 0.073 -0.073 -0.020 0.098 -0.012 -8.200 3.927 
0.037 0.105 0.063 -0.068 -0.015 0.088 -0.022 -8.000 3.966 
0.027 0.076 0.042 -0.046 -0.010 0.063 -0.039 -8.000 3.976 
0.007 0.051 0.029 -0.022 -0.017 0.049 -0.051 -8.000 3.985 
0.002 0.039 0.024 -0.015 -0.017 0.039 -0.059 -8.000 3.995 
0.010 0.024 0.007 -0.012 -0.002 0.020 -0.061 -8.000 4.005 
0.020 0.010 -0.017 -0.010 0.015 -0.000 -0.063 -8.000 3.995 
0.024 0.002 -0.029 -0.010 0.024 -0.010 -0.073 -8.000 3.985 
0.017 -0.015 -0.042 0.005 0.024 -0.022 -0.078 -8.000 3.976 
0.017 -0.039 -0.061 0.015 0.037 -0.046 -0.081 -8.000 3.966 
0.017 -0.051 -0.071 0.020 0.044 -0.059 -0.068 -8.200 3.946 
0.007 -0.049 -0.063 0.024 0.032 -0.051 -0.056 -8.200 3.927 
-0.005 -0.049 -0.051 0.032 0.020 -0.046 -0.049 -8.200 3.907 
-0.015 -0.059 -0.059 0.044 0.015 -0.051 -0.042 -8.000 3.888 
-0.015 -0.061 -0.061 0.046 0.017 -0.054 -0.039 -8.000 3.868 
