I II III aVR aVL aVF V2 AO LV SPO2
0.308 0.317 0.046 -0.330 0.149 0.164 -0.210 52.600 15.200 1.407 
0.303 0.317 0.054 -0.330 0.144 0.166 -0.210 52.400 15.200 1.397 
0.322 0.347 0.063 -0.354 0.149 0.186 -0.225 52.200 15.400 1.387 
0.364 0.381 0.059 -0.393 0.173 0.200 -0.252 52.200 15.600 1.377 
0.374 0.381 0.049 -0.398 0.183 0.195 -0.254 52.000 15.600 1.368 
0.366 0.391 0.071 -0.400 0.171 0.208 -0.254 51.800 15.600 1.358 
0.396 0.427 0.076 -0.432 0.183 0.230 -0.276 51.800 15.600 1.348 
0.432 0.454 0.061 -0.462 0.205 0.239 -0.298 51.600 15.600 1.338 
0.437 0.459 0.063 -0.469 0.208 0.242 -0.300 51.600 15.600 1.328 
0.430 0.471 0.081 -0.469 0.195 0.256 -0.303 51.400 15.600 1.319 
0.469 0.515 0.081 -0.508 0.212 0.281 -0.330 51.400 15.600 1.309 
0.501 0.527 0.063 -0.532 0.237 0.278 -0.344 51.400 15.600 1.299 
0.481 0.510 0.068 -0.515 0.227 0.271 -0.332 51.200 15.600 1.289 
0.484 0.523 0.081 -0.523 0.222 0.281 -0.337 51.200 15.600 1.260 
0.510 0.542 0.068 -0.545 0.239 0.288 -0.354 51.200 15.600 1.231 
0.527 0.540 0.046 -0.549 0.259 0.276 -0.359 51.000 15.600 1.201 
0.501 0.523 0.054 -0.527 0.239 0.274 -0.344 51.000 15.600 1.172 
0.501 0.535 0.066 -0.532 0.234 0.286 -0.347 50.800 15.800 1.162 
0.542 0.559 0.051 -0.567 0.264 0.288 -0.369 50.800 15.800 1.153 
0.537 0.540 0.032 -0.552 0.269 0.271 -0.361 50.800 15.800 1.143 
0.508 0.515 0.042 -0.527 0.252 0.261 -0.344 50.600 16.000 1.133 
0.515 0.525 0.042 -0.535 0.254 0.269 -0.349 50.600 16.000 1.128 
0.542 0.520 0.015 -0.549 0.283 0.249 -0.357 50.400 16.000 1.123 
0.520 0.488 0.005 -0.523 0.276 0.230 -0.339 50.400 16.200 1.118 
0.484 0.471 0.029 -0.498 0.249 0.230 -0.320 50.200 16.200 1.114 
0.486 0.476 0.022 -0.496 0.249 0.234 -0.322 50.200 16.200 1.123 
0.501 0.457 -0.007 -0.496 0.274 0.208 -0.322 50.000 16.200 1.133 
0.471 0.425 -0.010 -0.466 0.259 0.190 -0.300 49.800 16.000 1.143 
0.442 0.415 0.007 -0.444 0.234 0.195 -0.288 49.800 16.000 1.153 
0.459 0.425 -0.002 -0.457 0.247 0.195 -0.298 49.600 16.000 1.187 
0.471 0.403 -0.032 -0.454 0.271 0.168 -0.293 49.400 16.000 1.221 
0.437 0.383 -0.017 -0.427 0.247 0.166 -0.276 49.400 16.000 1.255 
0.432 0.393 -0.002 -0.430 0.237 0.178 -0.278 49.200 16.000 1.289 
0.464 0.410 -0.020 -0.454 0.259 0.178 -0.293 49.000 16.200 1.353 
0.462 0.391 -0.037 -0.442 0.266 0.161 -0.286 49.000 16.200 1.416 
0.432 0.376 -0.024 -0.420 0.244 0.161 -0.271 48.800 16.200 1.480 
0.432 0.388 -0.012 -0.425 0.239 0.173 -0.276 48.800 16.400 1.543 
0.457 0.400 -0.017 -0.447 0.256 0.173 -0.288 48.800 16.400 1.621 
0.435 0.391 -0.012 -0.427 0.239 0.173 -0.278 48.800 16.600 1.700 
0.405 0.383 0.012 -0.410 0.215 0.181 -0.266 48.600 16.600 1.778 
0.418 0.405 0.022 -0.427 0.215 0.198 -0.276 48.600 16.800 1.856 
0.447 0.398 -0.010 -0.442 0.249 0.176 -0.283 48.600 16.800 1.944 
0.425 0.369 -0.020 -0.415 0.242 0.156 -0.266 48.600 16.800 2.032 
0.398 0.361 -0.005 -0.396 0.217 0.164 -0.256 48.600 17.000 2.120 
0.420 0.376 -0.012 -0.413 0.232 0.166 -0.269 48.600 17.000 2.208 
0.437 0.361 -0.039 -0.418 0.256 0.144 -0.269 48.600 17.000 2.295 
0.418 0.349 -0.027 -0.403 0.244 0.142 -0.259 48.600 17.000 2.383 
0.413 0.371 -0.007 -0.408 0.227 0.166 -0.264 48.600 17.000 2.471 
0.440 0.400 -0.005 -0.437 0.239 0.181 -0.283 48.400 16.800 2.559 
0.444 0.398 -0.010 -0.440 0.247 0.176 -0.283 48.400 16.800 2.637 
0.408 0.388 0.010 -0.413 0.215 0.186 -0.269 48.200 16.800 2.716 
0.413 0.403 0.024 -0.425 0.212 0.198 -0.274 48.200 16.800 2.794 
0.430 0.381 -0.015 -0.422 0.239 0.166 -0.274 48.000 16.600 2.872 
0.408 0.349 -0.024 -0.396 0.234 0.147 -0.254 47.800 16.600 2.940 
0.379 0.342 -0.002 -0.376 0.208 0.154 -0.242 47.600 16.600 3.009 
0.388 0.354 0.002 -0.388 0.212 0.161 -0.249 47.400 16.600 3.077 
0.400 0.337 -0.029 -0.386 0.232 0.137 -0.249 47.400 16.600 3.145 
0.371 0.295 -0.044 -0.349 0.225 0.110 -0.225 47.200 16.600 3.204 
0.337 0.283 -0.024 -0.325 0.195 0.115 -0.210 47.000 16.600 3.263 
0.339 0.278 -0.029 -0.325 0.200 0.110 -0.208 46.800 16.600 3.321 
0.317 0.239 -0.046 -0.293 0.198 0.081 -0.188 46.600 16.600 3.380 
0.276 0.195 -0.042 -0.254 0.178 0.059 -0.159 46.600 16.800 3.433 
0.254 0.176 -0.046 -0.230 0.166 0.049 -0.147 46.400 16.800 3.487 
0.274 0.168 -0.068 -0.239 0.190 0.032 -0.149 46.400 17.000 3.541 
0.264 0.142 -0.081 -0.222 0.193 0.010 -0.137 46.200 17.000 3.595 
0.234 0.112 -0.081 -0.193 0.178 -0.005 -0.117 46.200 17.200 3.643 
0.244 0.120 -0.083 -0.203 0.186 -0.002 -0.125 46.200 17.200 3.692 
0.269 0.122 -0.110 -0.212 0.208 -0.012 -0.132 46.200 17.400 3.741 
0.254 0.100 -0.117 -0.195 0.205 -0.027 -0.120 46.200 17.400 3.790 
0.239 0.095 -0.112 -0.183 0.193 -0.024 -0.115 46.200 17.600 3.834 
0.261 0.110 -0.115 -0.203 0.208 -0.020 -0.127 46.000 17.600 3.878 
0.274 0.100 -0.134 -0.205 0.225 -0.037 -0.127 46.000 17.800 3.922 
0.252 0.078 -0.132 -0.186 0.212 -0.046 -0.112 46.000 17.800 3.966 
0.234 0.078 -0.122 -0.173 0.195 -0.039 -0.107 46.000 18.000 4.005 
0.254 0.088 -0.132 -0.188 0.210 -0.039 -0.117 46.000 18.000 4.044 
0.249 0.063 -0.147 -0.176 0.217 -0.061 -0.107 46.000 18.200 4.083 
0.205 0.034 -0.137 -0.137 0.188 -0.068 -0.083 46.000 18.200 4.122 
0.186 0.022 -0.129 -0.120 0.176 -0.071 -0.071 46.000 18.200 4.147 
0.186 0.012 -0.144 -0.112 0.181 -0.081 -0.068 45.800 18.400 4.171 
0.156 -0.034 -0.154 -0.078 0.173 -0.112 -0.044 45.800 18.400 4.195 
0.149 -0.046 -0.161 -0.068 0.173 -0.120 -0.037 45.800 18.400 4.220 
0.203 -0.005 -0.176 -0.115 0.205 -0.105 -0.068 45.600 18.400 4.230 
0.352 0.088 -0.225 -0.239 0.308 -0.088 -0.149 45.600 18.400 4.239 
0.545 0.220 -0.291 -0.398 0.435 -0.051 -0.256 45.600 18.600 4.249 
0.762 0.413 -0.327 -0.598 0.557 0.032 -0.393 45.400 18.600 4.259 
1.053 0.647 -0.376 -0.864 0.730 0.122 -0.569 45.400 18.600 4.259 
1.287 0.811 -0.444 -1.065 0.882 0.168 -0.701 45.200 18.600 4.259 
1.306 0.755 -0.518 -1.048 0.930 0.103 -0.689 45.200 18.600 4.259 
1.214 0.459 -0.725 -0.850 0.984 -0.147 -0.559 45.200 18.800 4.259 
1.126 0.212 -0.879 -0.686 1.021 -0.349 -0.449 45.000 18.800 4.239 
0.889 -0.022 -0.879 -0.449 0.901 -0.466 -0.291 45.000 18.800 4.220 
0.479 -0.110 -0.562 -0.198 0.535 -0.349 -0.125 44.800 19.000 4.200 
0.232 -0.088 -0.295 -0.083 0.276 -0.203 -0.051 44.800 19.000 4.181 
0.230 -0.068 -0.274 -0.093 0.264 -0.183 -0.056 44.800 19.200 4.156 
0.249 -0.073 -0.291 -0.103 0.286 -0.198 -0.061 44.600 19.400 4.132 
0.222 -0.037 -0.230 -0.107 0.242 -0.147 -0.063 44.600 19.600 4.107 
0.203 0.022 -0.159 -0.122 0.193 -0.078 -0.078 44.400 20.000 4.083 
0.220 0.029 -0.164 -0.137 0.205 -0.081 -0.085 44.400 20.200 4.049 
0.195 -0.000 -0.171 -0.110 0.195 -0.098 -0.068 44.400 20.800 4.015 
0.164 -0.002 -0.139 -0.093 0.166 -0.083 -0.056 44.400 21.400 3.980 
0.173 0.017 -0.127 -0.110 0.166 -0.068 -0.066 44.200 22.200 3.946 
0.190 0.020 -0.149 -0.115 0.181 -0.076 -0.073 44.200 23.400 3.912 
0.166 -0.010 -0.151 -0.090 0.171 -0.093 -0.054 44.200 24.600 3.878 
0.142 -0.010 -0.127 -0.078 0.147 -0.081 -0.046 44.000 26.400 3.844 
0.161 0.012 -0.129 -0.095 0.156 -0.068 -0.061 44.000 28.200 3.810 
0.173 -0.000 -0.154 -0.095 0.173 -0.085 -0.061 44.000 30.600 3.775 
0.149 -0.022 -0.149 -0.073 0.161 -0.095 -0.044 44.000 33.200 3.741 
0.137 -0.012 -0.127 -0.073 0.144 -0.081 -0.044 43.800 36.000 3.707 
0.161 0.005 -0.139 -0.090 0.159 -0.076 -0.059 43.800 39.200 3.673 
0.164 -0.010 -0.151 -0.088 0.168 -0.090 -0.054 43.800 42.600 3.614 
0.134 -0.029 -0.142 -0.063 0.149 -0.095 -0.037 43.800 46.400 3.556 
0.127 -0.022 -0.122 -0.066 0.139 -0.085 -0.037 43.800 50.200 3.497 
0.142 -0.010 -0.132 -0.076 0.147 -0.081 -0.046 43.800 54.200 3.438 
0.129 -0.029 -0.142 -0.059 0.144 -0.093 -0.037 43.800 58.200 3.419 
0.100 -0.046 -0.127 -0.037 0.125 -0.095 -0.020 43.800 62.200 3.399 
0.112 -0.032 -0.125 -0.049 0.129 -0.088 -0.029 44.000 66.400 3.380 
0.125 -0.032 -0.142 -0.054 0.142 -0.093 -0.034 44.200 70.400 3.360 
0.105 -0.056 -0.147 -0.032 0.134 -0.107 -0.020 44.400 74.400 3.346 
0.085 -0.056 -0.125 -0.022 0.115 -0.098 -0.012 44.800 78.400 3.331 
0.100 -0.037 -0.122 -0.039 0.120 -0.085 -0.024 45.400 82.200 3.316 
0.103 -0.049 -0.134 -0.034 0.127 -0.100 -0.020 46.000 85.800 3.302 
0.078 -0.066 -0.129 -0.012 0.112 -0.105 -0.007 46.600 89.400 3.292 
0.066 -0.068 -0.115 -0.007 0.100 -0.100 -0.002 47.400 92.800 3.282 
0.066 -0.063 -0.120 -0.005 0.098 -0.095 -0.002 48.400 96.000 3.272 
0.039 -0.098 -0.127 0.024 0.088 -0.117 0.017 49.400 99.200 3.263 
-0.002 -0.122 -0.110 0.059 0.059 -0.120 0.039 50.400 102.200 3.253 
-0.010 -0.127 -0.098 0.059 0.054 -0.122 0.044 51.800 105.000 3.243 
-0.005 -0.134 -0.112 0.061 0.063 -0.132 0.044 53.000 107.800 3.233 
-0.029 -0.154 -0.107 0.083 0.049 -0.139 0.059 54.200 110.400 3.223 
-0.051 -0.154 -0.088 0.095 0.027 -0.127 0.066 55.600 113.000 3.214 
-0.032 -0.129 -0.088 0.076 0.034 -0.112 0.051 57.000 115.600 3.204 
-0.022 -0.134 -0.098 0.071 0.046 -0.122 0.049 58.200 118.000 3.194 
-0.046 -0.144 -0.085 0.090 0.027 -0.120 0.061 59.600 120.400 3.184 
-0.042 -0.122 -0.066 0.076 0.020 -0.100 0.051 60.800 122.600 3.175 
-0.015 -0.098 -0.063 0.046 0.034 -0.090 0.034 62.000 124.800 3.165 
-0.012 -0.095 -0.066 0.046 0.037 -0.088 0.034 63.200 126.800 3.155 
-0.044 -0.093 -0.042 0.066 0.002 -0.071 0.044 64.200 128.800 3.145 
-0.037 -0.073 -0.020 0.046 -0.000 -0.054 0.034 65.200 130.600 3.131 
-0.010 -0.059 -0.034 0.027 0.020 -0.054 0.020 66.200 132.200 3.116 
-0.022 -0.078 -0.037 0.042 0.017 -0.066 0.032 67.000 133.800 3.101 
-0.049 -0.088 -0.020 0.059 -0.005 -0.063 0.044 68.000 135.200 3.087 
-0.032 -0.061 -0.010 0.037 -0.000 -0.044 0.029 68.800 136.600 3.072 
0.002 -0.049 -0.029 0.012 0.027 -0.049 0.012 69.600 138.000 3.057 
-0.012 -0.068 -0.032 0.029 0.022 -0.061 0.024 70.200 139.200 3.043 
-0.037 -0.061 -0.007 0.042 -0.005 -0.042 0.029 71.000 140.200 3.028 
-0.007 -0.032 -0.005 0.010 0.010 -0.027 0.010 71.800 141.200 3.018 
-0.000 -0.034 -0.017 0.010 0.017 -0.034 0.010 72.800 142.200 3.009 
-0.037 -0.056 -0.002 0.039 -0.007 -0.037 0.029 73.600 143.000 2.999 
-0.054 -0.044 0.024 0.042 -0.032 -0.017 0.029 74.600 143.600 2.989 
-0.029 -0.024 0.022 0.020 -0.017 -0.010 0.015 75.600 144.400 2.979 
-0.032 -0.042 0.007 0.029 -0.010 -0.024 0.022 76.800 145.000 2.969 
-0.073 -0.066 0.024 0.061 -0.039 -0.029 0.044 78.000 145.400 2.960 
-0.090 -0.061 0.049 0.066 -0.059 -0.015 0.049 79.200 145.800 2.950 
-0.076 -0.054 0.037 0.059 -0.049 -0.015 0.042 80.400 146.200 2.940 
-0.098 -0.081 0.034 0.081 -0.056 -0.032 0.056 81.800 146.400 2.930 
-0.142 -0.098 0.061 0.112 -0.093 -0.027 0.078 83.200 146.600 2.921 
-0.144 -0.085 0.073 0.107 -0.100 -0.012 0.073 84.600 146.600 2.911 
-0.129 -0.090 0.056 0.103 -0.083 -0.024 0.071 86.000 146.600 2.901 
-0.161 -0.127 0.051 0.137 -0.098 -0.046 0.093 87.400 146.600 2.891 
-0.193 -0.137 0.076 0.156 -0.125 -0.039 0.107 88.800 146.400 2.882 
-0.183 -0.120 0.078 0.144 -0.122 -0.027 0.098 90.400 146.200 2.872 
-0.178 -0.132 0.059 0.149 -0.112 -0.042 0.100 91.800 146.000 2.857 
-0.205 -0.159 0.066 0.173 -0.125 -0.056 0.120 93.200 145.400 2.842 
-0.220 -0.154 0.081 0.181 -0.142 -0.044 0.122 94.400 145.000 2.828 
-0.198 -0.137 0.076 0.161 -0.129 -0.037 0.110 95.800 144.400 2.813 
-0.193 -0.156 0.054 0.166 -0.115 -0.059 0.115 97.000 143.600 2.803 
-0.225 -0.181 0.063 0.193 -0.134 -0.068 0.132 98.000 142.600 2.794 
-0.232 -0.171 0.078 0.193 -0.147 -0.054 0.132 99.000 141.600 2.784 
-0.208 -0.156 0.059 0.178 -0.129 -0.051 0.120 100.000 140.400 2.774 
-0.205 -0.173 0.044 0.183 -0.117 -0.071 0.125 100.800 139.000 2.759 
-0.225 -0.186 0.051 0.200 -0.132 -0.073 0.134 101.600 137.400 2.745 
-0.208 -0.164 0.054 0.181 -0.125 -0.059 0.122 102.400 135.600 2.730 
-0.171 -0.154 0.029 0.156 -0.093 -0.068 0.105 103.000 133.600 2.716 
-0.171 -0.168 0.017 0.164 -0.085 -0.083 0.110 103.600 131.600 2.706 
-0.181 -0.166 0.027 0.168 -0.098 -0.076 0.112 104.000 129.400 2.696 
-0.147 -0.132 0.022 0.137 -0.081 -0.059 0.090 104.200 127.000 2.686 
-0.112 -0.117 -0.000 0.112 -0.054 -0.061 0.073 104.600 124.600 2.676 
-0.107 -0.120 -0.000 0.107 -0.046 -0.066 0.073 104.800 122.000 2.667 
-0.090 -0.098 0.007 0.088 -0.042 -0.051 0.061 104.800 119.400 2.657 
-0.039 -0.056 -0.007 0.044 -0.010 -0.037 0.029 104.800 116.800 2.647 
0.002 -0.049 -0.039 0.017 0.027 -0.049 0.012 104.600 114.200 2.637 
0.007 -0.042 -0.037 0.012 0.029 -0.044 0.010 104.400 111.400 2.632 
0.044 -0.002 -0.032 -0.027 0.046 -0.024 -0.017 104.200 108.800 2.628 
0.100 0.032 -0.051 -0.073 0.085 -0.017 -0.046 104.000 106.200 2.623 
0.125 0.032 -0.076 -0.085 0.110 -0.029 -0.054 103.400 103.600 2.618 
0.120 0.042 -0.071 -0.083 0.100 -0.017 -0.056 103.000 101.000 2.608 
0.156 0.073 -0.068 -0.122 0.120 -0.005 -0.078 102.400 98.600 2.598 
0.203 0.090 -0.093 -0.156 0.159 -0.010 -0.100 101.800 96.000 2.589 
0.200 0.083 -0.105 -0.147 0.159 -0.017 -0.098 101.000 93.800 2.579 
0.198 0.085 -0.093 -0.151 0.156 -0.012 -0.098 100.200 91.400 2.569 
0.227 0.110 -0.103 -0.176 0.173 -0.002 -0.115 99.200 89.200 2.559 
0.249 0.100 -0.134 -0.181 0.200 -0.024 -0.120 98.200 87.000 2.549 
0.232 0.078 -0.137 -0.164 0.193 -0.037 -0.105 97.200 84.800 2.540 
0.227 0.090 -0.122 -0.166 0.183 -0.022 -0.107 96.000 82.400 2.530 
0.252 0.107 -0.132 -0.186 0.198 -0.017 -0.122 94.800 80.000 2.520 
0.256 0.093 -0.151 -0.181 0.210 -0.034 -0.120 93.600 77.600 2.510 
0.232 0.073 -0.144 -0.159 0.195 -0.042 -0.105 92.400 74.800 2.501 
0.234 0.085 -0.132 -0.168 0.193 -0.032 -0.110 91.200 72.000 2.491 
0.261 0.095 -0.147 -0.188 0.215 -0.034 -0.122 90.000 69.000 2.481 
0.254 0.073 -0.161 -0.173 0.217 -0.054 -0.112 89.000 66.000 2.471 
0.225 0.063 -0.147 -0.151 0.193 -0.049 -0.098 87.800 62.800 2.462 
0.230 0.078 -0.137 -0.161 0.190 -0.037 -0.105 86.800 59.600 2.457 
0.244 0.083 -0.147 -0.171 0.203 -0.039 -0.112 85.800 56.200 2.452 
0.210 0.056 -0.147 -0.137 0.183 -0.049 -0.090 84.800 52.800 2.447 
0.183 0.044 -0.125 -0.120 0.161 -0.046 -0.078 84.000 49.600 2.442 
0.198 0.066 -0.112 -0.142 0.166 -0.032 -0.090 83.200 46.400 2.422 
0.193 0.056 -0.120 -0.132 0.166 -0.039 -0.085 82.600 43.200 2.403 
0.154 0.027 -0.107 -0.100 0.142 -0.049 -0.063 82.000 40.200 2.383 
0.137 0.032 -0.093 -0.090 0.122 -0.037 -0.059 81.400 37.400 2.364 
0.156 0.046 -0.098 -0.107 0.134 -0.032 -0.071 81.000 34.800 2.354 
0.147 0.032 -0.107 -0.093 0.132 -0.042 -0.061 80.600 32.400 2.344 
0.110 0.005 -0.093 -0.063 0.107 -0.049 -0.042 80.400 30.400 2.335 
0.105 0.015 -0.071 -0.068 0.098 -0.037 -0.042 80.000 28.600 2.325 
0.100 0.007 -0.085 -0.056 0.098 -0.042 -0.039 79.800 27.000 2.320 
0.103 -0.002 -0.093 -0.056 0.105 -0.054 -0.037 79.600 25.600 2.315 
0.056 -0.012 -0.049 -0.032 0.063 -0.039 -0.017 79.200 24.600 2.310 
0.061 -0.002 -0.051 -0.034 0.063 -0.032 -0.022 79.000 23.600 2.305 
0.068 -0.012 -0.066 -0.034 0.076 -0.046 -0.022 78.800 22.800 2.295 
0.032 -0.037 -0.059 -0.002 0.051 -0.051 -0.000 78.400 22.200 2.286 
0.012 -0.034 -0.029 0.002 0.029 -0.039 0.005 78.200 21.600 2.276 
0.029 -0.012 -0.027 -0.015 0.037 -0.027 -0.007 77.800 21.000 2.266 
0.022 -0.020 -0.027 -0.007 0.032 -0.029 -0.002 77.400 20.400 2.261 
-0.027 -0.032 0.005 0.024 -0.010 -0.017 0.017 77.000 19.800 2.256 
-0.044 -0.010 0.042 0.024 -0.039 0.012 0.015 76.600 19.200 2.252 
-0.027 0.015 0.051 0.002 -0.034 0.029 0.002 76.200 18.600 2.247 
-0.046 0.015 0.066 0.015 -0.054 0.039 0.007 75.800 18.200 2.237 
-0.088 0.015 0.107 0.034 -0.095 0.059 0.022 75.200 17.600 2.227 
-0.088 0.034 0.134 0.022 -0.105 0.078 0.015 74.800 17.000 2.217 
-0.076 0.039 0.122 0.015 -0.095 0.078 0.010 74.400 16.600 2.208 
-0.103 0.020 0.132 0.037 -0.112 0.071 0.024 74.000 16.000 2.198 
-0.139 0.020 0.166 0.056 -0.149 0.090 0.037 73.400 15.600 2.188 
-0.125 0.042 0.176 0.037 -0.144 0.105 0.024 73.000 15.200 2.178 
-0.117 0.042 0.168 0.034 -0.137 0.100 0.022 72.600 14.800 2.168 
-0.154 0.022 0.183 0.063 -0.164 0.100 0.042 72.200 14.600 2.164 
-0.173 0.032 0.212 0.068 -0.188 0.120 0.044 72.000 14.400 2.159 
-0.149 0.061 0.217 0.042 -0.178 0.137 0.027 71.600 14.200 2.154 
-0.151 0.051 0.212 0.046 -0.176 0.127 0.032 71.200 14.200 2.149 
-0.176 0.049 0.234 0.059 -0.200 0.137 0.039 71.000 14.000 2.139 
-0.173 0.081 0.266 0.042 -0.212 0.168 0.029 70.600 14.000 2.129 
-0.132 0.112 0.254 0.005 -0.188 0.178 0.005 70.400 14.000 2.120 
-0.120 0.107 0.237 0.002 -0.173 0.168 0.002 70.200 14.000 2.110 
-0.137 0.105 0.252 0.012 -0.188 0.173 0.007 69.800 14.000 2.100 
-0.115 0.137 0.264 -0.017 -0.183 0.195 -0.010 69.600 14.000 2.090 
-0.068 0.159 0.234 -0.049 -0.147 0.193 -0.032 69.200 14.000 2.081 
-0.054 0.161 0.227 -0.059 -0.134 0.188 -0.039 69.000 14.000 2.071 
-0.046 0.188 0.244 -0.076 -0.139 0.212 -0.049 68.800 14.000 2.066 
-0.005 0.222 0.244 -0.117 -0.115 0.225 -0.076 68.400 14.000 2.061 
0.029 0.242 0.227 -0.142 -0.090 0.227 -0.093 68.200 14.000 2.056 
0.024 0.225 0.227 -0.137 -0.088 0.212 -0.085 68.000 14.000 2.051 
0.015 0.215 0.220 -0.125 -0.093 0.208 -0.078 67.600 14.000 2.042 
0.042 0.215 0.190 -0.137 -0.066 0.195 -0.088 67.400 14.000 2.032 
0.051 0.183 0.151 -0.127 -0.039 0.159 -0.081 67.000 14.000 2.022 
0.049 0.171 0.139 -0.117 -0.037 0.147 -0.076 66.800 14.200 2.012 
0.076 0.193 0.134 -0.142 -0.020 0.156 -0.093 66.400 14.200 2.007 
0.129 0.232 0.120 -0.188 0.015 0.168 -0.122 66.200 14.200 2.002 
0.159 0.259 0.115 -0.215 0.029 0.181 -0.142 66.000 14.200 1.998 
0.176 0.303 0.144 -0.247 0.024 0.215 -0.161 65.600 14.400 1.993 
0.227 0.393 0.171 -0.313 0.032 0.281 -0.210 65.400 14.400 1.983 
0.264 0.452 0.203 -0.364 0.039 0.320 -0.242 65.200 14.400 1.973 
0.254 0.484 0.239 -0.374 0.012 0.357 -0.249 65.000 14.600 1.963 
0.220 0.518 0.315 -0.376 -0.039 0.408 -0.249 64.800 14.600 1.954 
0.227 0.591 0.386 -0.420 -0.068 0.479 -0.276 64.600 14.600 1.944 
0.212 0.628 0.432 -0.427 -0.100 0.523 -0.283 64.400 14.600 1.934 
0.173 0.637 0.476 -0.410 -0.144 0.552 -0.274 64.200 14.800 1.924 
0.176 0.681 0.520 -0.435 -0.164 0.593 -0.288 64.000 14.800 1.915 
0.225 0.733 0.518 -0.484 -0.142 0.620 -0.322 63.800 14.800 1.910 
0.249 0.742 0.501 -0.498 -0.122 0.618 -0.332 63.600 15.000 1.905 
0.242 0.755 0.532 -0.508 -0.134 0.635 -0.335 63.400 15.000 1.900 
0.300 0.818 0.537 -0.569 -0.107 0.669 -0.376 63.200 15.200 1.895 
0.427 0.882 0.469 -0.662 -0.012 0.669 -0.440 63.000 15.200 1.885 
0.535 0.886 0.364 -0.716 0.093 0.620 -0.476 62.800 15.400 1.875 
0.640 0.882 0.256 -0.767 0.200 0.562 -0.510 62.800 15.400 1.866 
0.781 0.877 0.110 -0.835 0.344 0.486 -0.554 62.600 15.600 1.856 
0.864 0.852 0.002 -0.864 0.440 0.420 -0.574 62.200 15.600 1.846 
0.906 0.786 -0.105 -0.852 0.513 0.335 -0.567 62.000 15.800 1.836 
0.901 0.747 -0.137 -0.833 0.527 0.298 -0.552 61.800 16.000 1.827 
0.918 0.723 -0.188 -0.823 0.557 0.264 -0.549 61.600 16.000 1.817 
0.938 0.667 -0.264 -0.806 0.606 0.198 -0.537 61.400 16.200 1.812 
0.913 0.589 -0.313 -0.757 0.620 0.132 -0.503 61.200 16.200 1.807 
0.933 0.564 -0.354 -0.755 0.652 0.098 -0.501 61.000 16.400 1.802 
1.035 0.589 -0.437 -0.816 0.742 0.071 -0.545 60.800 16.400 1.797 
1.099 0.586 -0.503 -0.847 0.806 0.037 -0.564 60.600 16.600 1.788 
1.111 0.576 -0.520 -0.850 0.823 0.022 -0.564 60.200 16.600 1.778 
1.179 0.632 -0.527 -0.916 0.864 0.044 -0.606 60.000 16.800 1.768 
1.263 0.674 -0.576 -0.974 0.926 0.044 -0.647 59.800 16.800 1.758 
1.309 0.645 -0.645 -0.987 0.987 -0.010 -0.654 59.600 17.000 1.748 
1.292 0.615 -0.664 -0.960 0.984 -0.029 -0.637 59.400 17.000 1.739 
1.343 0.652 -0.674 -1.006 1.018 -0.020 -0.667 59.200 17.000 1.729 
1.392 0.696 -0.686 -1.048 1.045 -0.000 -0.698 59.000 17.200 1.719 
1.397 0.696 -0.689 -1.053 1.050 -0.002 -0.701 59.000 17.200 1.709 
1.375 0.701 -0.667 -1.040 1.026 0.015 -0.694 58.800 17.400 1.700 
1.404 0.720 -0.667 -1.070 1.045 0.020 -0.711 58.600 17.400 1.690 
1.448 0.733 -0.696 -1.099 1.082 0.010 -0.730 58.400 17.400 1.680 
1.438 0.735 -0.681 -1.096 1.072 0.017 -0.728 58.400 17.600 1.670 
1.404 0.747 -0.647 -1.079 1.031 0.046 -0.720 58.200 17.600 1.661 
1.416 0.772 -0.632 -1.099 1.031 0.063 -0.733 58.000 17.600 1.651 
1.392 0.767 -0.611 -1.087 1.009 0.071 -0.723 58.000 17.600 1.641 
1.326 0.747 -0.559 -1.045 0.952 0.085 -0.694 57.800 17.600 1.631 
1.263 0.745 -0.508 -1.009 0.891 0.115 -0.672 57.800 17.600 1.621 
1.250 0.745 -0.486 -1.006 0.879 0.120 -0.667 57.600 17.600 1.612 
1.236 0.723 -0.496 -0.987 0.874 0.105 -0.654 57.400 17.600 1.602 
1.201 0.720 -0.466 -0.967 0.842 0.120 -0.642 57.400 17.600 1.582 
1.179 0.735 -0.432 -0.962 0.813 0.147 -0.640 57.200 17.600 1.563 
1.184 0.723 -0.442 -0.962 0.823 0.132 -0.637 57.000 17.600 1.543 
1.167 0.698 -0.444 -0.945 0.818 0.115 -0.625 57.000 17.600 1.524 
1.121 0.689 -0.413 -0.913 0.777 0.129 -0.606 56.800 17.600 1.514 
1.101 0.679 -0.405 -0.899 0.762 0.129 -0.596 56.600 17.600 1.504 
1.084 0.652 -0.410 -0.879 0.759 0.110 -0.581 56.400 17.600 1.495 
1.038 0.628 -0.396 -0.840 0.725 0.110 -0.557 56.400 17.400 1.485 
1.004 0.632 -0.354 -0.825 0.689 0.132 -0.547 56.200 17.400 1.475 
0.979 0.630 -0.332 -0.813 0.664 0.142 -0.540 56.000 17.400 1.465 
0.943 0.613 -0.308 -0.789 0.637 0.142 -0.520 55.800 17.600 1.455 
0.889 0.618 -0.254 -0.762 0.581 0.173 -0.505 55.600 17.600 1.446 
0.857 0.647 -0.188 -0.762 0.535 0.220 -0.503 55.400 17.600 1.431 
