I II III aVR aVL aVF V1 AO Resp SPO2
-0.002 -0.068 -0.063 0.034 0.032 -0.066 0.032 148.800 0.144 1.543 
-0.002 -0.066 -0.063 0.034 0.032 -0.063 0.029 149.200 0.142 1.621 
0.005 -0.054 -0.063 0.027 0.032 -0.056 0.029 149.400 0.142 1.729 
-0.000 -0.056 -0.066 0.034 0.029 -0.056 0.034 149.600 0.144 1.836 
-0.012 -0.068 -0.063 0.044 0.022 -0.061 0.039 149.400 0.144 1.944 
-0.012 -0.068 -0.063 0.044 0.022 -0.061 0.034 149.200 0.147 2.051 
-0.010 -0.068 -0.059 0.039 0.024 -0.063 0.032 148.600 0.147 2.168 
-0.012 -0.073 -0.063 0.044 0.024 -0.066 0.032 148.000 0.147 2.286 
-0.022 -0.073 -0.056 0.051 0.015 -0.061 0.032 147.000 0.147 2.403 
-0.017 -0.071 -0.061 0.049 0.020 -0.061 0.029 145.600 0.147 2.520 
-0.015 -0.068 -0.059 0.044 0.020 -0.061 0.034 144.200 0.149 2.711 
-0.010 -0.063 -0.063 0.042 0.022 -0.059 0.032 142.400 0.154 2.901 
-0.002 -0.059 -0.056 0.032 0.027 -0.056 0.029 140.400 0.156 3.092 
-0.002 -0.059 -0.059 0.032 0.027 -0.056 0.024 138.200 0.159 3.282 
-0.000 -0.056 -0.056 0.029 0.029 -0.056 0.027 135.800 0.166 3.336 
0.005 -0.051 -0.061 0.027 0.032 -0.054 0.022 133.200 0.171 3.389 
0.002 -0.044 -0.054 0.024 0.024 -0.044 0.022 130.600 0.178 3.443 
-0.005 -0.046 -0.046 0.029 0.020 -0.044 0.020 127.600 0.183 3.497 
-0.000 -0.044 -0.049 0.024 0.022 -0.044 0.017 124.800 0.359 3.526 
-0.002 -0.042 -0.042 0.024 0.020 -0.039 0.020 122.000 0.361 3.556 
0.005 -0.039 -0.046 0.020 0.024 -0.042 0.012 119.000 0.537 3.585 
0.007 -0.037 -0.044 0.015 0.027 -0.039 0.015 116.200 0.540 3.614 
0.010 -0.034 -0.042 0.012 0.027 -0.039 0.007 113.400 0.374 3.629 
0.017 -0.027 -0.049 0.007 0.032 -0.034 0.007 110.800 0.379 3.643 
0.020 -0.037 -0.056 0.010 0.039 -0.046 0.007 108.400 0.212 3.658 
0.027 -0.032 -0.059 0.002 0.044 -0.044 0.010 106.200 0.217 3.673 
0.024 -0.034 -0.061 0.007 0.042 -0.046 0.005 104.200 0.222 3.683 
0.020 -0.032 -0.051 0.007 0.037 -0.042 0.007 102.400 0.227 3.692 
0.017 -0.029 -0.049 0.007 0.032 -0.037 0.010 100.800 0.230 3.702 
0.022 -0.020 -0.046 0.002 0.032 -0.029 0.012 99.400 0.237 3.712 
0.012 -0.024 -0.039 0.007 0.024 -0.029 0.012 98.400 0.239 3.726 
0.007 -0.029 -0.037 0.012 0.022 -0.032 0.007 97.600 0.239 3.741 
-0.002 -0.027 -0.029 0.017 0.012 -0.024 0.012 96.800 0.242 3.756 
-0.002 -0.024 -0.027 0.017 0.010 -0.022 0.012 96.400 0.244 3.770 
-0.002 -0.017 -0.015 0.010 0.007 -0.015 0.007 96.000 0.247 3.790 
0.002 -0.000 -0.007 0.002 0.002 -0.000 0.012 95.800 0.247 3.810 
0.005 0.005 -0.005 -0.002 0.002 0.002 0.002 95.600 0.249 3.829 
0.010 0.012 0.007 -0.012 0.005 0.007 -0.010 95.400 0.252 3.849 
0.005 0.017 0.010 -0.010 -0.002 0.015 -0.017 95.200 0.249 3.858 
0.002 0.020 0.020 -0.012 -0.007 0.020 -0.027 95.000 0.247 3.868 
-0.000 0.017 0.020 -0.010 -0.007 0.017 -0.027 94.800 0.244 3.878 
0.007 0.020 0.012 -0.012 -0.002 0.017 -0.032 94.600 0.242 3.888 
0.012 0.017 0.005 -0.015 0.005 0.012 -0.020 94.200 0.234 3.888 
0.012 0.022 0.007 -0.015 0.002 0.017 -0.017 93.600 0.230 3.888 
0.020 0.029 0.010 -0.024 0.005 0.020 -0.032 93.200 0.225 3.888 
0.034 0.044 0.010 -0.039 0.012 0.027 -0.046 92.400 0.217 3.888 
0.042 0.063 0.017 -0.049 0.010 0.044 -0.051 91.800 0.210 3.873 
0.046 0.066 0.020 -0.056 0.015 0.044 -0.049 91.000 0.203 3.858 
0.059 0.068 0.007 -0.061 0.024 0.039 -0.042 90.200 0.193 3.844 
0.054 0.076 0.020 -0.063 0.017 0.049 -0.034 89.400 0.183 3.829 
0.042 0.071 0.024 -0.054 0.007 0.051 -0.037 88.400 0.173 3.800 
0.027 0.059 0.027 -0.039 -0.002 0.046 -0.039 87.600 0.164 3.770 
0.020 0.039 0.015 -0.027 -0.000 0.029 -0.029 86.600 0.154 3.741 
0.024 0.027 -0.000 -0.024 0.012 0.015 -0.024 85.800 0.142 3.712 
0.024 0.010 -0.015 -0.017 0.020 -0.002 -0.015 85.000 0.132 3.668 
0.024 -0.017 -0.044 -0.002 0.034 -0.029 0.002 84.200 0.122 3.624 
0.007 -0.032 -0.042 0.015 0.024 -0.034 0.022 83.600 0.112 3.580 
0.002 -0.032 -0.037 0.017 0.020 -0.032 0.027 82.800 0.103 3.536 
-0.007 -0.037 -0.034 0.024 0.012 -0.032 0.034 82.200 0.093 3.487 
-0.005 -0.046 -0.044 0.027 0.020 -0.044 0.039 81.600 0.083 3.438 
-0.012 -0.066 -0.051 0.039 0.022 -0.059 0.042 81.000 0.071 3.389 
-0.010 -0.066 -0.059 0.039 0.024 -0.061 0.046 80.600 0.061 3.341 
-0.002 -0.059 -0.059 0.032 0.027 -0.056 0.046 80.200 0.054 3.292 
-0.010 -0.071 -0.059 0.039 0.027 -0.066 0.054 79.600 0.046 3.243 
-0.012 -0.071 -0.056 0.042 0.024 -0.063 0.049 79.200 0.039 3.194 
-0.007 -0.071 -0.061 0.039 0.029 -0.066 0.054 78.800 0.032 3.145 
-0.012 -0.078 -0.061 0.044 0.027 -0.071 0.049 78.400 0.024 3.106 
-0.012 -0.071 -0.059 0.042 0.024 -0.063 0.056 78.000 0.017 3.067 
-0.017 -0.066 -0.049 0.042 0.017 -0.056 0.059 77.600 0.007 3.028 
-0.015 -0.061 -0.051 0.042 0.017 -0.054 0.059 77.200 -0.000 2.989 
-0.020 -0.073 -0.051 0.046 0.017 -0.063 0.061 76.800 -0.173 2.955 
-0.017 -0.071 -0.056 0.046 0.020 -0.061 0.054 76.400 -0.178 2.921 
-0.012 -0.066 -0.056 0.042 0.022 -0.059 0.054 76.000 -0.352 2.886 
-0.020 -0.078 -0.061 0.051 0.020 -0.068 0.049 75.600 -0.357 2.852 
-0.027 -0.081 -0.056 0.056 0.015 -0.066 0.056 75.200 -0.188 2.823 
-0.037 -0.078 -0.046 0.061 0.002 -0.059 0.071 74.800 -0.193 2.794 
-0.042 -0.081 -0.044 0.063 -0.000 -0.059 0.088 74.400 -0.027 2.764 
-0.054 -0.073 -0.022 0.066 -0.017 -0.046 0.112 74.000 -0.032 2.735 
-0.037 0.012 0.044 0.015 -0.042 0.032 0.090 73.800 -0.034 2.711 
0.039 0.178 0.132 -0.105 -0.049 0.159 0.002 73.400 -0.037 2.686 
0.149 0.391 0.244 -0.271 -0.046 0.317 -0.139 73.200 -0.039 2.662 
0.264 0.640 0.383 -0.454 -0.056 0.508 -0.359 72.800 -0.042 2.637 
0.393 0.891 0.505 -0.645 -0.051 0.696 -0.635 72.600 -0.044 2.618 
0.435 1.011 0.576 -0.723 -0.071 0.794 -0.818 72.400 -0.049 2.598 
0.415 0.813 0.393 -0.611 0.010 0.606 -0.777 72.000 -0.051 2.579 
0.225 0.369 0.144 -0.295 0.042 0.256 -0.505 71.800 -0.056 2.559 
0.088 -0.044 -0.125 -0.024 0.110 -0.088 -0.249 71.400 -0.056 2.540 
0.010 -0.161 -0.173 0.078 0.090 -0.166 -0.129 71.200 -0.059 2.520 
-0.012 -0.195 -0.183 0.105 0.085 -0.188 -0.073 71.000 -0.059 2.501 
-0.039 -0.200 -0.154 0.117 0.061 -0.181 -0.044 70.800 -0.061 2.481 
-0.034 -0.127 -0.090 0.081 0.029 -0.110 -0.029 70.600 -0.061 2.462 
-0.002 -0.051 -0.054 0.029 0.024 -0.049 -0.012 70.400 -0.061 2.442 
0.012 -0.034 -0.049 0.012 0.029 -0.039 -0.000 70.200 -0.061 2.422 
0.012 -0.044 -0.056 0.017 0.034 -0.049 0.012 70.000 -0.061 2.403 
0.002 -0.039 -0.051 0.024 0.022 -0.039 0.024 69.600 -0.061 2.379 
0.002 -0.029 -0.042 0.020 0.017 -0.029 0.022 69.400 -0.059 2.354 
0.005 -0.022 -0.034 0.012 0.017 -0.024 0.022 69.200 -0.059 2.330 
-0.002 -0.039 -0.039 0.022 0.017 -0.037 0.029 69.000 -0.056 2.305 
-0.007 -0.042 -0.042 0.029 0.015 -0.037 0.027 68.600 -0.056 2.281 
0.007 -0.032 -0.044 0.015 0.024 -0.034 0.024 68.400 -0.054 2.256 
-0.005 -0.039 -0.044 0.027 0.015 -0.037 0.027 68.200 -0.054 2.232 
-0.005 -0.032 -0.027 0.020 0.012 -0.029 0.034 68.000 -0.051 2.208 
0.007 -0.027 -0.039 0.012 0.022 -0.029 0.032 67.800 -0.051 2.183 
-0.002 -0.029 -0.032 0.020 0.012 -0.027 0.037 67.400 -0.054 2.159 
0.002 -0.029 -0.034 0.015 0.017 -0.029 0.039 67.200 -0.054 2.134 
-0.005 -0.024 -0.022 0.017 0.007 -0.022 0.042 67.000 -0.056 2.110 
-0.005 -0.022 -0.020 0.015 0.007 -0.020 0.042 66.800 -0.059 2.061 
0.002 -0.017 -0.020 0.007 0.012 -0.017 0.039 66.400 -0.061 2.012 
-0.005 -0.024 -0.022 0.017 0.007 -0.022 0.029 66.200 -0.063 1.963 
0.002 -0.007 -0.015 0.005 0.007 -0.007 0.037 65.800 -0.066 1.915 
0.012 -0.010 -0.024 -0.000 0.017 -0.015 0.027 65.400 -0.066 1.890 
0.005 -0.007 -0.017 0.005 0.010 -0.010 0.029 65.000 -0.066 1.866 
0.005 -0.005 -0.012 0.002 0.007 -0.007 0.027 64.800 -0.066 1.841 
0.002 -0.007 -0.012 0.005 0.007 -0.007 0.029 64.400 -0.066 1.817 
0.005 -0.002 -0.010 -0.000 0.007 -0.005 0.010 64.000 -0.068 1.797 
0.002 0.022 0.015 -0.010 -0.007 0.022 0.015 63.600 -0.071 1.778 
-0.007 0.017 0.022 -0.002 -0.015 0.022 0.010 63.400 -0.071 1.758 
-0.000 0.017 0.015 -0.007 -0.007 0.017 0.017 63.200 -0.073 1.739 
0.002 -0.000 -0.002 -0.000 0.002 -0.000 0.022 63.000 -0.076 1.724 
0.002 -0.012 -0.022 0.010 0.010 -0.012 0.027 63.200 -0.078 1.709 
-0.000 -0.020 -0.022 0.012 0.010 -0.020 0.024 63.400 -0.081 1.695 
0.005 -0.005 -0.012 0.002 0.007 -0.007 0.022 63.800 -0.085 1.680 
0.002 0.012 0.010 -0.007 -0.002 0.012 0.012 64.400 -0.083 1.661 
0.012 0.032 0.020 -0.022 -0.002 0.027 0.002 65.400 -0.083 1.641 
0.007 0.039 0.039 -0.027 -0.012 0.037 0.007 66.600 -0.083 1.621 
0.002 0.029 0.032 -0.017 -0.012 0.029 0.010 68.000 -0.081 1.602 
0.022 0.027 0.010 -0.027 0.010 0.017 0.002 69.800 -0.078 1.582 
-0.002 0.029 0.029 -0.012 -0.017 0.032 0.005 71.800 -0.076 1.563 
0.012 0.042 0.034 -0.029 -0.007 0.037 0.002 74.200 -0.073 1.543 
0.012 0.044 0.034 -0.029 -0.010 0.039 -0.000 76.800 -0.071 1.524 
0.017 0.061 0.039 -0.037 -0.012 0.054 -0.002 79.800 -0.068 1.504 
0.029 0.078 0.049 -0.054 -0.010 0.063 -0.015 82.800 -0.066 1.485 
0.029 0.078 0.046 -0.051 -0.010 0.063 -0.027 86.200 -0.066 1.465 
0.032 0.083 0.059 -0.061 -0.010 0.068 -0.015 89.800 -0.061 1.446 
0.010 0.090 0.073 -0.046 -0.034 0.085 -0.024 93.400 -0.056 1.426 
0.012 0.095 0.081 -0.051 -0.034 0.090 -0.020 97.000 -0.051 1.407 
0.027 0.103 0.071 -0.061 -0.024 0.090 -0.027 100.800 -0.046 1.387 
0.037 0.110 0.066 -0.068 -0.017 0.093 -0.034 104.400 -0.042 1.368 
0.039 0.110 0.068 -0.073 -0.015 0.090 -0.029 108.000 -0.039 1.353 
0.044 0.100 0.063 -0.076 -0.005 0.078 -0.034 111.600 -0.034 1.338 
0.034 0.105 0.071 -0.068 -0.017 0.088 -0.029 115.000 -0.032 1.324 
0.034 0.122 0.088 -0.078 -0.027 0.105 -0.034 118.200 -0.029 1.309 
0.037 0.132 0.095 -0.083 -0.029 0.115 -0.042 121.200 -0.027 1.299 
0.029 0.144 0.115 -0.085 -0.042 0.129 -0.046 124.000 -0.024 1.289 
0.029 0.129 0.093 -0.076 -0.034 0.115 -0.042 126.800 -0.022 1.280 
0.029 0.117 0.083 -0.071 -0.029 0.103 -0.049 129.200 -0.017 1.270 
0.027 0.139 0.110 -0.081 -0.042 0.127 -0.059 131.200 -0.015 1.255 
0.022 0.147 0.122 -0.083 -0.051 0.137 -0.056 133.200 -0.010 1.241 
0.034 0.166 0.129 -0.098 -0.049 0.149 -0.059 135.000 -0.007 1.226 
0.051 0.154 0.098 -0.100 -0.024 0.129 -0.066 136.400 -0.002 1.211 
0.034 0.129 0.095 -0.081 -0.029 0.112 -0.046 137.800 -0.002 1.192 
0.017 0.115 0.093 -0.063 -0.039 0.107 -0.044 138.800 -0.002 1.172 
0.032 0.134 0.103 -0.083 -0.034 0.120 -0.051 139.800 -0.002 1.153 
0.032 0.144 0.105 -0.083 -0.039 0.129 -0.063 140.600 -0.002 1.133 
0.051 0.151 0.100 -0.100 -0.024 0.127 -0.076 141.200 -0.002 1.114 
0.054 0.149 0.093 -0.100 -0.020 0.122 -0.078 141.800 -0.000 1.094 
0.049 0.137 0.083 -0.090 -0.020 0.112 -0.061 142.200 -0.000 1.074 
0.044 0.117 0.073 -0.081 -0.015 0.095 -0.059 142.600 0.002 1.055 
0.044 0.098 0.051 -0.068 -0.005 0.076 -0.046 143.000 0.005 1.031 
0.044 0.095 0.046 -0.066 -0.002 0.073 -0.046 143.200 0.005 1.006 
0.037 0.076 0.037 -0.054 -0.000 0.059 -0.042 143.400 0.007 0.982 
0.024 0.066 0.034 -0.042 -0.007 0.054 -0.029 143.800 0.010 0.957 
0.034 0.056 0.015 -0.042 0.007 0.039 -0.020 144.000 0.005 0.943 
0.032 0.044 0.007 -0.034 0.010 0.029 -0.017 144.200 0.002 0.928 
0.017 0.037 0.017 -0.024 -0.000 0.029 -0.012 144.600 -0.000 0.913 
0.017 0.022 -0.000 -0.017 0.007 0.015 -0.012 144.800 -0.002 0.899 
0.010 0.012 0.002 -0.010 0.005 0.007 -0.005 145.200 -0.007 0.913 
-0.002 0.007 0.002 0.002 -0.005 0.010 0.007 145.400 -0.010 0.928 
0.007 0.012 -0.000 -0.007 0.002 0.010 0.012 145.800 -0.015 0.943 
0.012 -0.012 -0.024 -0.000 0.020 -0.017 0.007 146.000 -0.017 0.957 
0.005 -0.022 -0.024 0.007 0.017 -0.024 0.015 146.200 -0.020 1.001 
0.002 0.017 0.007 -0.005 -0.005 0.017 0.007 146.400 -0.022 1.045 
0.010 0.029 0.012 -0.015 -0.005 0.024 0.022 146.400 -0.024 1.089 
0.015 -0.000 -0.017 -0.005 0.015 -0.007 0.022 146.600 -0.029 1.133 
0.007 -0.017 -0.027 0.007 0.017 -0.020 0.017 146.600 -0.029 1.221 
-0.015 -0.039 -0.032 0.032 0.005 -0.032 0.024 146.600 -0.029 1.309 
-0.010 -0.027 -0.020 0.020 0.005 -0.022 0.022 146.400 -0.029 1.397 
-0.010 0.007 0.015 0.002 -0.012 0.012 0.012 146.200 -0.032 1.485 
-0.007 0.020 0.024 -0.005 -0.017 0.024 0.012 146.000 -0.032 1.602 
0.010 -0.000 -0.015 -0.002 0.010 -0.005 0.022 145.600 -0.032 1.719 
0.010 -0.022 -0.037 0.010 0.022 -0.027 0.039 145.200 -0.032 1.836 
0.010 -0.020 -0.037 0.010 0.020 -0.024 0.024 144.800 -0.029 1.954 
-0.000 -0.027 -0.037 0.020 0.015 -0.027 0.027 144.200 -0.024 2.085 
-0.005 -0.039 -0.034 0.022 0.015 -0.037 0.024 143.400 -0.020 2.217 
-0.010 -0.022 -0.017 0.020 0.002 -0.017 0.027 142.400 -0.015 2.349 
-0.010 -0.017 -0.007 0.015 -0.000 -0.012 0.024 141.400 -0.010 2.481 
-0.012 -0.017 -0.010 0.017 -0.002 -0.010 0.029 140.000 -0.010 2.598 
-0.005 -0.017 -0.017 0.015 0.005 -0.015 0.017 138.400 -0.007 2.716 
-0.002 -0.007 -0.005 0.005 0.002 -0.005 0.022 136.600 -0.007 2.833 
-0.015 -0.015 -0.005 0.017 -0.007 -0.007 0.024 134.600 -0.002 2.950 
-0.024 -0.010 0.012 0.020 -0.020 0.002 0.022 132.400 -0.002 3.048 
-0.024 0.010 0.032 0.010 -0.029 0.022 0.022 130.000 -0.002 3.145 
-0.022 0.002 0.022 0.012 -0.022 0.015 0.020 127.400 -0.002 3.243 
-0.022 0.010 0.027 0.010 -0.027 0.022 0.029 124.600 -0.000 3.341 
0.007 0.020 0.007 -0.010 -0.002 0.017 0.012 122.000 -0.000 3.404 
-0.012 0.032 0.037 -0.005 -0.027 0.039 0.017 119.200 -0.000 3.468 
-0.015 0.034 0.046 -0.007 -0.032 0.042 0.020 116.400 -0.000 3.531 
0.005 0.039 0.027 -0.017 -0.015 0.037 0.007 113.600 0.002 3.595 
-0.010 0.034 0.039 -0.010 -0.027 0.039 0.005 111.000 -0.000 3.634 
0.002 0.027 0.024 -0.015 -0.010 0.027 0.010 108.600 -0.000 3.673 
-0.005 0.029 0.029 -0.010 -0.020 0.032 0.012 106.400 -0.000 3.712 
-0.015 0.022 0.032 -0.000 -0.024 0.029 0.007 104.400 -0.002 3.751 
-0.005 0.012 0.017 -0.002 -0.010 0.015 0.022 102.600 -0.005 3.790 
-0.000 0.032 0.022 -0.010 -0.015 0.032 0.017 101.200 -0.007 3.829 
0.010 0.039 0.024 -0.022 -0.010 0.034 0.017 100.000 -0.010 3.868 
0.007 0.042 0.027 -0.020 -0.012 0.039 0.007 99.000 -0.015 3.907 
0.005 0.017 0.002 -0.005 -0.002 0.015 -0.000 98.200 -0.015 3.927 
0.005 0.012 0.007 -0.007 -0.000 0.010 -0.000 97.600 -0.015 3.946 
-0.005 0.017 0.017 -0.002 -0.012 0.020 -0.005 97.200 -0.015 3.966 
-0.015 0.032 0.037 -0.002 -0.029 0.039 -0.010 97.000 -0.015 3.985 
-0.005 0.046 0.042 -0.015 -0.027 0.049 -0.020 96.800 -0.015 4.005 
0.002 0.046 0.034 -0.020 -0.020 0.046 -0.017 96.400 -0.015 4.024 
0.007 0.039 0.022 -0.017 -0.012 0.037 -0.024 96.200 -0.015 4.044 
0.010 0.044 0.032 -0.024 -0.012 0.039 -0.015 95.800 -0.017 4.063 
-0.000 0.037 0.024 -0.012 -0.017 0.037 -0.027 95.200 -0.020 4.078 
-0.007 0.059 0.056 -0.020 -0.037 0.063 -0.046 94.600 -0.020 4.093 
-0.005 0.078 0.076 -0.032 -0.044 0.081 -0.049 93.600 -0.020 4.107 
0.002 0.090 0.078 -0.042 -0.042 0.090 -0.054 92.800 -0.022 4.122 
0.002 0.088 0.083 -0.044 -0.042 0.088 -0.034 91.600 -0.024 4.127 
0.015 0.076 0.054 -0.042 -0.022 0.068 -0.029 90.400 -0.024 4.132 
0.020 0.056 0.037 -0.037 -0.007 0.046 -0.029 89.000 -0.027 4.137 
0.046 0.078 0.024 -0.059 0.007 0.056 -0.059 87.600 -0.029 4.142 
0.029 0.090 0.054 -0.056 -0.015 0.076 -0.059 86.000 -0.029 4.132 
0.046 0.129 0.081 -0.085 -0.017 0.107 -0.083 84.600 -0.029 4.122 
0.049 0.144 0.093 -0.095 -0.022 0.120 -0.076 83.000 -0.029 4.112 
0.054 0.122 0.071 -0.088 -0.007 0.095 -0.059 81.600 -0.032 4.103 
0.046 0.103 0.054 -0.073 -0.005 0.081 -0.059 80.200 -0.032 4.078 
0.020 0.088 0.061 -0.049 -0.024 0.078 -0.056 78.800 -0.032 4.054 
0.020 0.068 0.044 -0.042 -0.015 0.059 -0.049 77.400 -0.032 4.029 
0.024 0.063 0.037 -0.042 -0.007 0.051 -0.049 76.200 -0.032 4.005 
0.027 0.076 0.042 -0.046 -0.010 0.063 -0.027 75.000 -0.034 3.966 
0.015 0.039 0.015 -0.022 -0.005 0.032 -0.024 73.800 -0.034 3.927 
0.007 0.032 0.020 -0.017 -0.007 0.029 -0.002 72.800 -0.034 3.888 
-0.005 0.037 0.032 -0.010 -0.022 0.039 -0.002 71.800 -0.037 3.849 
-0.015 0.024 0.037 -0.002 -0.027 0.032 0.017 71.000 -0.037 3.800 
-0.015 -0.007 0.007 0.012 -0.010 -0.000 0.017 70.400 -0.039 3.751 
-0.007 -0.017 -0.020 0.017 0.002 -0.012 0.039 70.000 -0.039 3.702 
-0.002 -0.024 -0.027 0.017 0.010 -0.022 0.039 69.800 -0.042 3.653 
-0.010 -0.037 -0.034 0.027 0.010 -0.032 0.034 69.800 -0.042 3.600 
-0.002 -0.032 -0.034 0.020 0.015 -0.029 0.024 70.000 -0.039 3.546 
-0.012 -0.020 -0.010 0.017 -0.002 -0.012 0.024 70.400 -0.039 3.492 
-0.002 -0.029 -0.029 0.017 0.012 -0.027 0.024 70.800 -0.037 3.438 
-0.000 -0.029 -0.039 0.020 0.015 -0.029 0.027 71.400 -0.034 3.389 
-0.007 -0.046 -0.054 0.034 0.017 -0.042 0.034 72.000 -0.034 3.341 
-0.007 -0.034 -0.034 0.024 0.010 -0.029 0.029 72.400 -0.032 3.292 
-0.005 -0.012 -0.012 0.012 0.002 -0.010 0.027 73.000 -0.029 3.243 
0.005 -0.005 -0.015 0.002 0.007 -0.007 0.022 73.600 -0.024 3.204 
0.015 -0.017 -0.039 0.005 0.024 -0.024 0.024 74.000 -0.022 3.165 
-0.002 -0.020 -0.027 0.017 0.007 -0.017 0.029 74.400 -0.017 3.126 
-0.017 -0.034 -0.029 0.032 -0.000 -0.024 0.042 74.800 -0.015 3.087 
-0.027 -0.039 -0.020 0.037 -0.007 -0.024 0.044 75.200 -0.007 3.053 
-0.027 -0.044 -0.029 0.042 -0.005 -0.029 0.056 75.400 -0.002 3.018 
-0.034 -0.088 -0.061 0.066 0.010 -0.071 0.076 75.400 0.002 2.984 
-0.024 -0.090 -0.076 0.063 0.022 -0.078 0.095 75.200 0.010 2.950 
-0.032 -0.042 -0.017 0.042 -0.010 -0.024 0.100 75.000 0.015 2.921 
0.012 0.115 0.095 -0.059 -0.044 0.110 0.044 74.600 0.020 2.891 
0.120 0.347 0.225 -0.232 -0.054 0.288 -0.093 74.200 0.027 2.862 
0.176 0.584 0.408 -0.379 -0.115 0.496 -0.261 74.000 0.032 2.833 
0.295 0.899 0.606 -0.598 -0.154 0.752 -0.503 73.600 0.039 2.813 
0.369 1.211 0.835 -0.786 -0.237 1.028 -0.762 73.400 0.049 2.794 
0.369 1.140 0.764 -0.750 -0.200 0.957 -0.818 73.400 0.056 2.774 
0.266 0.757 0.488 -0.510 -0.112 0.625 -0.640 73.400 0.066 2.755 
0.107 0.159 0.042 -0.127 0.029 0.105 -0.310 73.600 0.073 2.735 
0.017 -0.176 -0.195 0.081 0.105 -0.183 -0.120 73.800 0.081 2.716 
-0.017 -0.225 -0.215 0.125 0.095 -0.215 -0.049 74.200 0.088 2.696 
-0.046 -0.225 -0.183 0.139 0.066 -0.200 -0.005 74.600 0.095 2.676 
-0.054 -0.151 -0.105 0.107 0.022 -0.125 -0.017 75.000 0.105 2.652 
-0.027 -0.034 -0.015 0.034 -0.010 -0.020 -0.034 75.400 0.112 2.628 
-0.015 0.010 0.017 0.007 -0.020 0.017 -0.020 75.600 0.122 2.603 
-0.002 0.020 0.012 -0.002 -0.012 0.022 -0.010 75.600 0.132 2.579 
0.005 0.007 -0.007 -0.000 0.002 0.005 -0.002 75.600 0.310 2.559 
0.005 -0.005 -0.017 0.005 0.007 -0.007 0.010 75.200 0.320 2.540 
0.005 -0.002 -0.017 0.005 0.007 -0.005 0.007 74.600 0.498 2.520 
0.007 -0.005 -0.022 0.005 0.010 -0.007 0.020 73.800 0.508 2.501 
-0.002 -0.007 -0.017 0.012 0.002 -0.005 0.020 72.800 0.344 2.471 
-0.007 -0.012 -0.015 0.015 -0.000 -0.007 0.022 71.600 0.352 2.442 
-0.010 0.022 0.022 -0.000 -0.020 0.027 0.007 70.200 0.190 2.413 
-0.000 0.042 0.037 -0.017 -0.020 0.042 0.012 68.800 0.198 2.383 
-0.010 0.034 0.034 -0.007 -0.027 0.039 0.007 67.200 0.208 2.359 
-0.007 0.010 0.007 0.005 -0.012 0.015 0.012 65.400 0.215 2.335 
0.002 -0.000 -0.010 0.002 0.002 -0.000 0.012 63.800 0.222 2.310 
-0.010 -0.012 -0.010 0.015 -0.002 -0.007 0.022 62.400 0.232 2.286 
-0.012 -0.007 -0.005 0.015 -0.007 -0.000 0.022 61.200 0.239 2.256 
-0.012 0.010 0.010 0.007 -0.017 0.017 0.012 60.000 0.247 2.227 
-0.000 0.022 0.012 -0.005 -0.010 0.022 0.012 59.200 0.252 2.198 
-0.012 0.015 0.020 0.002 -0.020 0.022 0.007 58.800 0.259 2.168 
-0.007 0.012 0.010 0.002 -0.012 0.017 0.005 58.600 0.266 2.144 
-0.002 0.007 0.010 -0.002 -0.005 0.010 0.010 58.600 0.276 2.120 
-0.007 0.012 0.012 0.002 -0.012 0.017 0.002 58.800 0.283 2.095 
-0.007 0.020 0.017 -0.000 -0.017 0.024 -0.002 59.000 0.293 2.071 
-0.005 0.027 0.024 -0.007 -0.017 0.029 -0.002 59.400 0.298 2.046 
0.002 0.042 0.029 -0.017 -0.017 0.042 -0.002 59.600 0.300 2.022 
0.007 0.032 0.017 -0.015 -0.007 0.029 -0.005 60.000 0.305 1.998 
0.002 0.032 0.024 -0.015 -0.012 0.032 -0.010 60.000 0.313 1.973 
-0.005 0.037 0.037 -0.012 -0.022 0.039 -0.012 60.200 0.315 1.954 
-0.000 0.049 0.039 -0.020 -0.024 0.049 -0.020 60.200 0.320 1.934 
0.005 0.046 0.034 -0.022 -0.017 0.044 -0.017 60.200 0.325 1.915 
0.005 0.039 0.029 -0.020 -0.015 0.037 -0.017 60.200 0.330 1.895 
0.005 0.027 0.020 -0.015 -0.007 0.024 -0.012 60.000 0.335 1.856 
0.012 0.034 0.015 -0.020 -0.005 0.029 -0.010 60.000 0.337 1.817 
0.020 0.042 0.017 -0.027 -0.000 0.032 -0.010 60.200 0.342 1.778 
0.017 0.044 0.022 -0.027 -0.005 0.037 -0.012 60.200 0.344 1.739 
0.017 0.056 0.032 -0.032 -0.010 0.049 -0.015 60.600 0.344 1.719 
0.012 0.059 0.037 -0.029 -0.017 0.054 -0.020 61.000 0.344 1.700 
0.015 0.061 0.034 -0.032 -0.015 0.054 -0.022 62.000 0.344 1.680 
0.027 0.068 0.037 -0.044 -0.007 0.056 -0.027 63.000 0.344 1.661 
0.024 0.076 0.044 -0.046 -0.012 0.063 -0.034 64.600 0.347 1.636 
0.032 0.083 0.042 -0.051 -0.010 0.068 -0.029 66.600 0.347 1.612 
0.039 0.088 0.042 -0.059 -0.005 0.068 -0.032 69.000 0.349 1.587 
0.034 0.085 0.044 -0.056 -0.007 0.068 -0.037 72.000 0.352 1.563 
0.029 0.093 0.054 -0.056 -0.017 0.078 -0.044 75.200 0.349 1.543 
